,playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
3241,allendi01,1991,BBWAA,422.0,317.0,60.0,N,Player,
3242,boyerke01,1991,BBWAA,422.0,317.0,59.0,N,Player,
3243,torrejo01,1991,BBWAA,422.0,317.0,42.0,N,Player,
3244,bondsbo01,1991,BBWAA,422.0,317.0,40.0,N,Player,
3245,minosmi01,1991,BBWAA,422.0,317.0,39.0,N,Player,
3246,lolicmi01,1991,BBWAA,422.0,317.0,34.0,N,Player,
3247,tiantlu01,1991,BBWAA,422.0,317.0,33.0,N,Player,
3248,pinsova01,1991,BBWAA,422.0,317.0,31.0,N,Player,
3249,munsoth01,1991,BBWAA,422.0,317.0,29.0,N,Player,
3250,staubru01,1991,BBWAA,422.0,317.0,29.0,N,Player,
3251,floodcu01,1991,BBWAA,422.0,317.0,24.0,N,Player,
3252,oliveal01,1991,BBWAA,422.0,317.0,20.0,N,Player,
3253,lylesp01,1991,BBWAA,422.0,317.0,16.0,N,Player,
3254,bowala01,1991,BBWAA,422.0,317.0,12.0,N,Player,
3255,koosmje01,1991,BBWAA,422.0,317.0,5.0,N,Player,
3256,burroje01,1991,BBWAA,422.0,317.0,2.0,N,Player,
3257,hargrmi01,1991,BBWAA,422.0,317.0,2.0,N,Player,
3258,hebneri01,1991,BBWAA,422.0,317.0,2.0,N,Player,
3259,hootobu01,1991,BBWAA,422.0,317.0,2.0,N,Player,
3260,jorgemi01,1991,BBWAA,422.0,317.0,2.0,N,Player,
3261,lowenjo01,1991,BBWAA,422.0,317.0,2.0,N,Player,
3262,valenel01,1991,BBWAA,422.0,317.0,2.0,N,Player,
3263,bailobo01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3264,bumbral01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3265,dauerri01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3266,gamblos01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3267,gurala01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3268,howear01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3269,kisonbr01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3270,rogerst01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3271,wathajo01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3272,zachrpa01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3273,zahnge01,1991,BBWAA,422.0,317.0,1.0,N,Player,
3274,lazzeto01,1991,Veterans,,,,Y,Player,
3275,veeckbi99,1991,Veterans,,,,Y,Pioneer/Executive,
3276,seaveto01,1992,BBWAA,407.0,306.0,425.0,Y,Player,
3277,fingero01,1992,BBWAA,407.0,306.0,349.0,Y,Player,
3278,cepedor01,1992,BBWAA,407.0,306.0,247.0,N,Player,
3279,perezto01,1992,BBWAA,407.0,306.0,216.0,N,Player,
3280,mazerbi01,1992,BBWAA,407.0,306.0,183.0,N,Player,
3281,olivato01,1992,BBWAA,407.0,306.0,176.0,N,Player,
3282,santoro01,1992,BBWAA,407.0,306.0,137.0,N,Player,
3283,kaatji01,1992,BBWAA,407.0,306.0,115.0,N,Player,
3284,willsma01,1992,BBWAA,407.0,306.0,111.0,N,Player,
3285,boyerke01,1992,BBWAA,407.0,306.0,72.0,N,Player,
3286,allendi01,1992,BBWAA,407.0,306.0,70.0,N,Player,
3287,minosmi01,1992,BBWAA,407.0,306.0,70.0,N,Player,
3288,torrejo01,1992,BBWAA,407.0,306.0,63.0,N,Player,
3289,tiantlu01,1992,BBWAA,407.0,306.0,51.0,N,Player,
3290,lolicmi01,1992,BBWAA,407.0,306.0,46.0,N,Player,
3291,floodcu01,1992,BBWAA,407.0,306.0,43.0,N,Player,
3292,rosepe01,1992,BBWAA,407.0,306.0,42.0,N,Player,
3293,bondsbo01,1992,BBWAA,407.0,306.0,41.0,N,Player,
3294,pinsova01,1992,BBWAA,407.0,306.0,37.0,N,Player,
3295,munsoth01,1992,BBWAA,407.0,306.0,33.0,N,Player,
3296,staubru01,1992,BBWAA,407.0,306.0,27.0,N,Player,
3297,fostege01,1992,BBWAA,407.0,306.0,25.0,N,Player,
3298,bluevi01,1992,BBWAA,407.0,306.0,24.0,N,Player,
3299,grichbo01,1992,BBWAA,407.0,306.0,12.0,N,Player,
3300,bakerdu01,1992,BBWAA,407.0,306.0,5.0,N,Player,
3301,kingmda01,1992,BBWAA,407.0,306.0,4.0,N,Player,
3302,russebi01,1992,BBWAA,407.0,306.0,4.0,N,Player,
3303,cedence01,1992,BBWAA,407.0,306.0,3.0,N,Player,
3304,yeagest01,1992,BBWAA,407.0,306.0,3.0,N,Player,
3305,harrato01,1992,BBWAA,407.0,306.0,2.0,N,Player,
3306,leonade01,1992,BBWAA,407.0,306.0,2.0,N,Player,
3307,dennyjo01,1992,BBWAA,407.0,306.0,1.0,N,Player,
3308,forscke01,1992,BBWAA,407.0,306.0,1.0,N,Player,
3309,maddoga01,1992,BBWAA,407.0,306.0,1.0,N,Player,
3310,oglivbe01,1992,BBWAA,407.0,306.0,1.0,N,Player,
3311,thomago01,1992,BBWAA,407.0,306.0,1.0,N,Player,
3312,vuckope01,1992,BBWAA,407.0,306.0,1.0,N,Player,
3313,mcgowbi99,1992,Veterans,,,,Y,Umpire,
3314,newhoha01,1992,Veterans,,,,Y,Player,
3315,jacksre01,1993,BBWAA,399.0,300.0,396.0,Y,Player,
3316,niekrph01,1993,BBWAA,399.0,300.0,278.0,N,Player,
3317,cepedor01,1993,BBWAA,399.0,300.0,253.0,N,Player,
3318,perezto01,1993,BBWAA,399.0,300.0,234.0,N,Player,
3319,garvest01,1993,BBWAA,399.0,300.0,177.0,N,Player,
3320,olivato01,1993,BBWAA,399.0,300.0,158.0,N,Player,
3321,santoro01,1993,BBWAA,399.0,300.0,156.0,N,Player,
3322,kaatji01,1993,BBWAA,399.0,300.0,126.0,N,Player,
3323,allendi01,1993,BBWAA,399.0,300.0,71.0,N,Player,
3324,boyerke01,1993,BBWAA,399.0,300.0,70.0,N,Player,
3325,minosmi01,1993,BBWAA,399.0,300.0,68.0,N,Player,
3326,torrejo01,1993,BBWAA,399.0,300.0,64.0,N,Player,
3327,tiantlu01,1993,BBWAA,399.0,300.0,63.0,N,Player,
3328,bondsbo01,1993,BBWAA,399.0,300.0,46.0,N,Player,
3329,lolicmi01,1993,BBWAA,399.0,300.0,44.0,N,Player,
3330,munsoth01,1993,BBWAA,399.0,300.0,41.0,N,Player,
3331,pinsova01,1993,BBWAA,399.0,300.0,39.0,N,Player,
3332,bluevi01,1993,BBWAA,399.0,300.0,38.0,N,Player,
3333,floodcu01,1993,BBWAA,399.0,300.0,37.0,N,Player,
3334,staubru01,1993,BBWAA,399.0,300.0,33.0,N,Player,
3335,fostege01,1993,BBWAA,399.0,300.0,30.0,N,Player,
3336,madlobi01,1993,BBWAA,399.0,300.0,20.0,N,Player,
3337,rosepe01,1993,BBWAA,399.0,300.0,15.0,N,Player,
3338,ceyro01,1993,BBWAA,399.0,300.0,9.0,N,Player,
3339,decindo01,1993,BBWAA,399.0,300.0,3.0,N,Player,
3340,lopesda01,1993,BBWAA,399.0,300.0,3.0,N,Player,
3341,thornan01,1993,BBWAA,399.0,300.0,3.0,N,Player,
3342,campbbi02,1993,BBWAA,399.0,300.0,2.0,N,Player,
3343,burleri01,1993,BBWAA,399.0,300.0,1.0,N,Player,
3344,coopece01,1993,BBWAA,399.0,300.0,1.0,N,Player,
3345,matthga01,1993,BBWAA,399.0,300.0,1.0,N,Player,
3346,mcraeha01,1993,BBWAA,399.0,300.0,1.0,N,Player,
3347,porteda02,1993,BBWAA,399.0,300.0,1.0,N,Player,
3348,carltst01,1994,BBWAA,437.0,328.0,436.0,Y,Player,
3349,cepedor01,1994,BBWAA,437.0,328.0,335.0,N,Player,
3350,niekrph01,1994,BBWAA,437.0,328.0,274.0,N,Player,
3351,perezto01,1994,BBWAA,437.0,328.0,264.0,N,Player,
3352,suttodo01,1994,BBWAA,437.0,328.0,260.0,N,Player,
3353,garvest01,1994,BBWAA,437.0,328.0,167.0,N,Player,
3354,olivato01,1994,BBWAA,437.0,328.0,159.0,N,Player,
3355,santoro01,1994,BBWAA,437.0,328.0,151.0,N,Player,
3356,suttebr01,1994,BBWAA,437.0,328.0,110.0,N,Player,
3357,kaatji01,1994,BBWAA,437.0,328.0,99.0,N,Player,
3358,allendi01,1994,BBWAA,437.0,328.0,67.0,N,Player,
3359,boyerke01,1994,BBWAA,437.0,328.0,55.0,N,Player,
3360,torrejo01,1994,BBWAA,437.0,328.0,54.0,N,Player,
3361,pinsova01,1994,BBWAA,437.0,328.0,47.0,N,Player,
3362,minosmi01,1994,BBWAA,437.0,328.0,46.0,N,Player,
3363,tiantlu01,1994,BBWAA,437.0,328.0,43.0,N,Player,
3364,floodcu01,1994,BBWAA,437.0,328.0,40.0,N,Player,
3365,nettlgr01,1994,BBWAA,437.0,328.0,39.0,N,Player,
3366,bondsbo01,1994,BBWAA,437.0,328.0,38.0,N,Player,
3367,staubru01,1994,BBWAA,437.0,328.0,37.0,N,Player,
3368,conceda01,1994,BBWAA,437.0,328.0,32.0,N,Player,
3369,munsoth01,1994,BBWAA,437.0,328.0,32.0,N,Player,
3370,guidrro01,1994,BBWAA,437.0,328.0,25.0,N,Player,
3371,lolicmi01,1994,BBWAA,437.0,328.0,24.0,N,Player,
3372,rosepe01,1994,BBWAA,437.0,328.0,20.0,N,Player,
3373,simmote01,1994,BBWAA,437.0,328.0,18.0,N,Player,
3374,fostege01,1994,BBWAA,437.0,328.0,17.0,N,Player,
3375,bluevi01,1994,BBWAA,437.0,328.0,15.0,N,Player,
3376,baylodo01,1994,BBWAA,437.0,328.0,13.0,N,Player,
3377,niekrjo01,1994,BBWAA,437.0,328.0,7.0,N,Player,
3378,cruzjo01,1994,BBWAA,437.0,328.0,3.0,N,Player,
3379,garneph01,1994,BBWAA,437.0,328.0,3.0,N,Player,
3380,parrila01,1994,BBWAA,437.0,328.0,3.0,N,Player,
3381,knighra01,1994,BBWAA,437.0,328.0,2.0,N,Player,
3382,chambch01,1994,BBWAA,437.0,328.0,1.0,N,Player,
3383,hendrge01,1994,BBWAA,437.0,328.0,1.0,N,Player,
3384,hornebo01,1994,BBWAA,437.0,328.0,1.0,N,Player,
3385,mcgresc01,1994,BBWAA,437.0,328.0,1.0,N,Player,
3386,sotoma01,1994,BBWAA,437.0,328.0,1.0,N,Player,
3387,durocle01,1994,Veterans,,,,Y,Manager,
3388,rizzuph01,1994,Veterans,,,,Y,Player,
3389,schmimi01,1995,BBWAA,441.0,331.0,444.0,Y,Player,
3390,niekrph01,1995,BBWAA,441.0,331.0,286.0,N,Player,
3391,suttodo01,1995,BBWAA,441.0,331.0,265.0,N,Player,
3392,perezto01,1995,BBWAA,441.0,331.0,260.0,N,Player,
3393,garvest01,1995,BBWAA,441.0,331.0,197.0,N,Player,
3394,olivato01,1995,BBWAA,441.0,331.0,150.0,N,Player,
3395,santoro01,1995,BBWAA,441.0,331.0,140.0,N,Player,
3396,riceji01,1995,BBWAA,441.0,331.0,138.0,N,Player,
3397,suttebr01,1995,BBWAA,441.0,331.0,138.0,N,Player,
3398,kaatji01,1995,BBWAA,441.0,331.0,101.0,N,Player,
3399,johnto01,1995,BBWAA,441.0,331.0,99.0,N,Player,
3400,allendi01,1995,BBWAA,441.0,331.0,73.0,N,Player,
3401,minosmi01,1995,BBWAA,441.0,331.0,67.0,N,Player,
3402,floodcu01,1995,BBWAA,441.0,331.0,60.0,N,Player,
3403,torrejo01,1995,BBWAA,441.0,331.0,51.0,N,Player,
3404,tiantlu01,1995,BBWAA,441.0,331.0,46.0,N,Player,
3405,conceda01,1995,BBWAA,441.0,331.0,44.0,N,Player,
3406,bondsbo01,1995,BBWAA,441.0,331.0,36.0,N,Player,
3407,pinsova01,1995,BBWAA,441.0,331.0,33.0,N,Player,
3408,munsoth01,1995,BBWAA,441.0,331.0,31.0,N,Player,
3409,nettlgr01,1995,BBWAA,441.0,331.0,29.0,N,Player,
3410,bluevi01,1995,BBWAA,441.0,331.0,27.0,N,Player,
3411,lolicmi01,1995,BBWAA,441.0,331.0,27.0,N,Player,
3412,guidrro01,1995,BBWAA,441.0,331.0,26.0,N,Player,
3413,staubru01,1995,BBWAA,441.0,331.0,24.0,N,Player,
3414,fostege01,1995,BBWAA,441.0,331.0,20.0,N,Player,
3415,baylodo01,1995,BBWAA,441.0,331.0,13.0,N,Player,
3416,bellbu01,1995,BBWAA,441.0,331.0,9.0,N,Player,
3417,evansda01,1995,BBWAA,441.0,331.0,9.0,N,Player,
3418,tekulke01,1995,BBWAA,441.0,331.0,7.0,N,Player,
3419,forscbo01,1995,BBWAA,441.0,331.0,3.0,N,Player,
3420,hernawi01,1995,BBWAA,441.0,331.0,3.0,N,Player,
3421,krukomi01,1995,BBWAA,441.0,331.0,2.0,N,Player,
3422,speiech01,1995,BBWAA,441.0,331.0,2.0,N,Player,
3423,sundbji01,1995,BBWAA,441.0,331.0,2.0,N,Player,
3424,alexado01,1995,BBWAA,441.0,331.0,1.0,N,Player,
3425,grossgr01,1995,BBWAA,441.0,331.0,1.0,N,Player,
3426,rhoderi01,1995,BBWAA,441.0,331.0,1.0,N,Player,
3427,trillma01,1995,BBWAA,441.0,331.0,1.0,N,Player,
3428,ashburi01,1995,Veterans,,,,Y,Player,
3429,dayle99,1995,Veterans,,,,Y,Player,
3430,hulbewi99,1995,Veterans,,,,Y,Pioneer/Executive,
3431,willivi01,1995,Veterans,,,,Y,Player,
3432,niekrph01,1996,BBWAA,453.0,340.0,321.0,N,Player,
3433,perezto01,1996,BBWAA,453.0,340.0,309.0,N,Player,
3434,suttodo01,1996,BBWAA,453.0,340.0,300.0,N,Player,
3435,garvest01,1996,BBWAA,453.0,340.0,176.0,N,Player,
3436,santoro01,1996,BBWAA,453.0,340.0,175.0,N,Player,
3437,olivato01,1996,BBWAA,453.0,340.0,171.0,N,Player,
3438,riceji01,1996,BBWAA,453.0,340.0,167.0,N,Player,
3439,suttebr01,1996,BBWAA,453.0,340.0,138.0,N,Player,
3440,johnto01,1996,BBWAA,453.0,340.0,103.0,N,Player,
3441,kaatji01,1996,BBWAA,453.0,340.0,92.0,N,Player,
3442,allendi01,1996,BBWAA,453.0,340.0,90.0,N,Player,
3443,floodcu01,1996,BBWAA,453.0,340.0,72.0,N,Player,
3444,tiantlu01,1996,BBWAA,453.0,340.0,65.0,N,Player,
3445,conceda01,1996,BBWAA,453.0,340.0,64.0,N,Player,
3446,minosmi01,1996,BBWAA,453.0,340.0,63.0,N,Player,
3447,pinsova01,1996,BBWAA,453.0,340.0,52.0,N,Player,
3448,torrejo01,1996,BBWAA,453.0,340.0,51.0,N,Player,
3449,guidrro01,1996,BBWAA,453.0,340.0,38.0,N,Player,
3450,nettlgr01,1996,BBWAA,453.0,340.0,38.0,N,Player,
3451,boonebo01,1996,BBWAA,453.0,340.0,37.0,N,Player,
3452,lolicmi01,1996,BBWAA,453.0,340.0,34.0,N,Player,
3453,lynnfr01,1996,BBWAA,453.0,340.0,27.0,N,Player,
3454,bondsbo01,1996,BBWAA,453.0,340.0,25.0,N,Player,
3455,hernake01,1996,BBWAA,453.0,340.0,25.0,N,Player,
3456,staubru01,1996,BBWAA,453.0,340.0,25.0,N,Player,
3457,quiseda01,1996,BBWAA,453.0,340.0,19.0,N,Player,
3458,whitefr01,1996,BBWAA,453.0,340.0,19.0,N,Player,
3459,bucknbi01,1996,BBWAA,453.0,340.0,11.0,N,Player,
3460,reussje01,1996,BBWAA,453.0,340.0,3.0,N,Player,
3461,tudorjo01,1996,BBWAA,453.0,340.0,3.0,N,Player,
3462,lemonch01,1996,BBWAA,453.0,340.0,2.0,N,Player,
3463,kneppbo01,1996,BBWAA,453.0,340.0,1.0,N,Player,
3464,leonaje01,1996,BBWAA,453.0,340.0,1.0,N,Player,
3465,rayjo01,1996,BBWAA,453.0,340.0,1.0,N,Player,
3466,washicl01,1996,BBWAA,453.0,340.0,1.0,N,Player,
3467,bunniji01,1996,Veterans,,,,Y,Player,
3468,fostebi99,1996,Veterans,,,,Y,Player,
3469,hanlone01,1996,Veterans,,,,Y,Manager,
3470,weaveea99,1996,Veterans,,,,Y,Manager,
3471,niekrph01,1997,BBWAA,456.0,340.0,380.0,Y,Player,
3472,suttodo01,1997,BBWAA,456.0,340.0,346.0,N,Player,
3473,perezto01,1997,BBWAA,456.0,340.0,312.0,N,Player,
3474,santoro01,1997,BBWAA,456.0,340.0,187.0,N,Player,
3475,riceji01,1997,BBWAA,456.0,340.0,179.0,N,Player,
3476,garvest01,1997,BBWAA,456.0,340.0,168.0,N,Player,
3477,suttebr01,1997,BBWAA,456.0,340.0,131.0,N,Player,
3478,kaatji01,1997,BBWAA,456.0,340.0,108.0,N,Player,
3479,torrejo01,1997,BBWAA,456.0,340.0,106.0,N,Player,
3480,johnto01,1997,BBWAA,456.0,340.0,98.0,N,Player,
3481,minosmi01,1997,BBWAA,456.0,340.0,85.0,N,Player,
3482,parkeda01,1997,BBWAA,456.0,340.0,84.0,N,Player,
3483,allendi01,1997,BBWAA,456.0,340.0,80.0,N,Player,
3484,conceda01,1997,BBWAA,456.0,340.0,61.0,N,Player,
3485,tiantlu01,1997,BBWAA,456.0,340.0,54.0,N,Player,
3486,hernake01,1997,BBWAA,456.0,340.0,46.0,N,Player,
3487,lolicmi01,1997,BBWAA,456.0,340.0,35.0,N,Player,
3488,guidrro01,1997,BBWAA,456.0,340.0,32.0,N,Player,
3489,boonebo01,1997,BBWAA,456.0,340.0,29.0,N,Player,
3490,evansdw01,1997,BBWAA,456.0,340.0,29.0,N,Player,
3491,griffke01,1997,BBWAA,456.0,340.0,23.0,N,Player,
3492,lynnfr01,1997,BBWAA,456.0,340.0,23.0,N,Player,
3493,nettlgr01,1997,BBWAA,456.0,340.0,23.0,N,Player,
3494,bondsbo01,1997,BBWAA,456.0,340.0,21.0,N,Player,
3495,staubru01,1997,BBWAA,456.0,340.0,19.0,N,Player,
3496,reuscri01,1997,BBWAA,456.0,340.0,3.0,N,Player,
3497,scottmi03,1997,BBWAA,456.0,340.0,3.0,N,Player,
3498,templga01,1997,BBWAA,456.0,340.0,3.0,N,Player,
3499,kennete02,1997,BBWAA,456.0,340.0,2.0,N,Player,
3500,puhlte01,1997,BBWAA,456.0,340.0,2.0,N,Player,
3501,foxne01,1997,Veterans,,,,Y,Player,
3502,lasorto01,1997,Veterans,,,,Y,Manager,
3503,wellswi99,1997,Veterans,,,,Y,Player,
3504,suttodo01,1998,BBWAA,456.0,343.0,386.0,Y,Player,
3505,perezto01,1998,BBWAA,456.0,343.0,321.0,N,Player,
3506,santoro01,1998,BBWAA,456.0,343.0,205.0,N,Player,
3507,riceji01,1998,BBWAA,456.0,343.0,204.0,N,Player,
3508,cartega01,1998,BBWAA,456.0,343.0,201.0,N,Player,
3509,garvest01,1998,BBWAA,456.0,343.0,196.0,N,Player,
3510,suttebr01,1998,BBWAA,456.0,343.0,148.0,N,Player,
3511,johnto01,1998,BBWAA,456.0,343.0,130.0,N,Player,
3512,kaatji01,1998,BBWAA,456.0,343.0,130.0,N,Player,
3513,parkeda01,1998,BBWAA,456.0,343.0,117.0,N,Player,
3514,blylebe01,1998,BBWAA,456.0,343.0,84.0,N,Player,
3515,conceda01,1998,BBWAA,456.0,343.0,81.0,N,Player,
3516,minosmi01,1998,BBWAA,456.0,343.0,77.0,N,Player,
3517,tiantlu01,1998,BBWAA,456.0,343.0,63.0,N,Player,
3518,hernake01,1998,BBWAA,456.0,343.0,52.0,N,Player,
3519,evansdw01,1998,BBWAA,456.0,343.0,50.0,N,Player,
3520,lolicmi01,1998,BBWAA,456.0,343.0,40.0,N,Player,
3521,guidrro01,1998,BBWAA,456.0,343.0,38.0,N,Player,
3522,boonebo01,1998,BBWAA,456.0,343.0,27.0,N,Player,
3523,clarkja01,1998,BBWAA,456.0,343.0,8.0,N,Player,
3524,guerrpe01,1998,BBWAA,456.0,343.0,7.0,N,Player,
3525,randowi01,1998,BBWAA,456.0,343.0,6.0,N,Player,
3526,lansfca01,1998,BBWAA,456.0,343.0,4.0,N,Player,
3527,downibr01,1998,BBWAA,456.0,343.0,3.0,N,Player,
3528,flanami01,1998,BBWAA,456.0,343.0,3.0,N,Player,
3529,dempsri01,1998,BBWAA,456.0,343.0,2.0,N,Player,
3530,davisge01,1998,Veterans,,,,Y,Player,
3531,dobyla01,1998,Veterans,,,,Y,Player,
3532,macphle99,1998,Veterans,,,,Y,Pioneer/Executive,
3533,roganbu99,1998,Veterans,,,,Y,Player,
3534,ryanno01,1999,BBWAA,484.0,363.0,491.0,Y,Player,
3535,brettge01,1999,BBWAA,484.0,363.0,488.0,Y,Player,
3536,yountro01,1999,BBWAA,484.0,363.0,385.0,Y,Player,
3537,fiskca01,1999,BBWAA,484.0,363.0,330.0,N,Player,
3538,perezto01,1999,BBWAA,484.0,363.0,302.0,N,Player,
3539,cartega01,1999,BBWAA,484.0,363.0,169.0,N,Player,
3540,garvest01,1999,BBWAA,484.0,363.0,151.0,N,Player,
3541,riceji01,1999,BBWAA,484.0,363.0,147.0,N,Player,
3542,suttebr01,1999,BBWAA,484.0,363.0,122.0,N,Player,
3543,kaatji01,1999,BBWAA,484.0,363.0,101.0,N,Player,
3544,murphda05,1999,BBWAA,484.0,363.0,97.0,N,Player,
3545,johnto01,1999,BBWAA,484.0,363.0,94.0,N,Player,
3546,parkeda01,1999,BBWAA,484.0,363.0,81.0,N,Player,
3547,minosmi01,1999,BBWAA,484.0,363.0,74.0,N,Player,
3548,blylebe01,1999,BBWAA,484.0,363.0,71.0,N,Player,
3549,conceda01,1999,BBWAA,484.0,363.0,60.0,N,Player,
3550,tiantlu01,1999,BBWAA,484.0,363.0,54.0,N,Player,
3551,hernake01,1999,BBWAA,484.0,363.0,35.0,N,Player,
3552,guidrro01,1999,BBWAA,484.0,363.0,32.0,N,Player,
3553,boonebo01,1999,BBWAA,484.0,363.0,28.0,N,Player,
3554,lolicmi01,1999,BBWAA,484.0,363.0,27.0,N,Player,
3555,evansdw01,1999,BBWAA,484.0,363.0,19.0,N,Player,
3556,bellge02,1999,BBWAA,484.0,363.0,7.0,N,Player,
3557,candejo01,1999,BBWAA,484.0,363.0,2.0,N,Player,
3558,boddimi01,1999,BBWAA,484.0,363.0,1.0,N,Player,
3559,leibrch01,1999,BBWAA,484.0,363.0,1.0,N,Player,
3560,tananfr01,1999,BBWAA,484.0,363.0,1.0,N,Player,
3561,wittmi01,1999,BBWAA,484.0,363.0,1.0,N,Player,
3562,cepedor01,1999,Veterans,,,,Y,Player,
3563,chylane99,1999,Veterans,,,,Y,Umpire,
3564,seleefr99,1999,Veterans,,,,Y,Manager,
3565,willijo99,1999,Veterans,,,,Y,Player,
3566,fiskca01,2000,BBWAA,486.0,366.0,397.0,Y,Player,
3567,perezto01,2000,BBWAA,486.0,366.0,385.0,Y,Player,
3568,riceji01,2000,BBWAA,486.0,366.0,258.0,N,Player,
3569,cartega01,2000,BBWAA,486.0,366.0,249.0,N,Player,
3570,suttebr01,2000,BBWAA,486.0,366.0,193.0,N,Player,
3571,gossari01,2000,BBWAA,486.0,366.0,167.0,N,Player,
3572,garvest01,2000,BBWAA,486.0,366.0,161.0,N,Player,
3573,johnto01,2000,BBWAA,486.0,366.0,136.0,N,Player,
3574,kaatji01,2000,BBWAA,486.0,366.0,126.0,N,Player,
3575,murphda05,2000,BBWAA,486.0,366.0,117.0,N,Player,
3576,morrija02,2000,BBWAA,486.0,366.0,112.0,N,Player,
3577,parkeda01,2000,BBWAA,486.0,366.0,105.0,N,Player,
3578,blylebe01,2000,BBWAA,486.0,366.0,88.0,N,Player,
3579,tiantlu01,2000,BBWAA,486.0,366.0,87.0,N,Player,
3580,conceda01,2000,BBWAA,486.0,366.0,68.0,N,Player,
3581,hernake01,2000,BBWAA,486.0,366.0,53.0,N,Player,
3582,guidrro01,2000,BBWAA,486.0,366.0,45.0,N,Player,
3583,reardje01,2000,BBWAA,486.0,366.0,25.0,N,Player,
3584,boonebo01,2000,BBWAA,486.0,366.0,22.0,N,Player,
3585,wilsowi02,2000,BBWAA,486.0,366.0,11.0,N,Player,
3586,sutclri01,2000,BBWAA,486.0,366.0,10.0,N,Player,
3587,hrbekke01,2000,BBWAA,486.0,366.0,6.0,N,Player,
3588,houghch01,2000,BBWAA,486.0,366.0,5.0,N,Player,
3589,hendeda01,2000,BBWAA,486.0,366.0,3.0,N,Player,
3590,saxst01,2000,BBWAA,486.0,366.0,3.0,N,Player,
3591,gullibi01,2000,BBWAA,486.0,366.0,2.0,N,Player,
3592,hurstbr01,2000,BBWAA,486.0,366.0,2.0,N,Player,
3593,smithlo01,2000,BBWAA,486.0,366.0,2.0,N,Player,
3594,welchbo01,2000,BBWAA,486.0,366.0,2.0,N,Player,
3595,brookhu01,2000,BBWAA,486.0,366.0,1.0,N,Player,
3596,andersp01,2000,Veterans,,,,Y,Manager,
3597,mcphebi01,2000,Veterans,,,,Y,Player,
3598,steartu99,2000,Veterans,,,,Y,Player,
3599,winfida01,2001,BBWAA,505.0,379.0,435.0,Y,Player,
3600,puckeki01,2001,BBWAA,505.0,379.0,423.0,Y,Player,
3601,cartega01,2001,BBWAA,505.0,379.0,334.0,N,Player,
3602,riceji01,2001,BBWAA,505.0,379.0,298.0,N,Player,
3603,suttebr01,2001,BBWAA,505.0,379.0,246.0,N,Player,
3604,gossari01,2001,BBWAA,505.0,379.0,229.0,N,Player,
3605,garvest01,2001,BBWAA,505.0,379.0,177.0,N,Player,
3606,johnto01,2001,BBWAA,505.0,379.0,147.0,N,Player,
3607,mattido01,2001,BBWAA,505.0,379.0,146.0,N,Player,
3608,kaatji01,2001,BBWAA,505.0,379.0,136.0,N,Player,
3609,blylebe01,2001,BBWAA,505.0,379.0,122.0,N,Player,
3610,morrija02,2001,BBWAA,505.0,379.0,102.0,N,Player,
3611,murphda05,2001,BBWAA,505.0,379.0,94.0,N,Player,
3612,parkeda01,2001,BBWAA,505.0,379.0,85.0,N,Player,
3613,conceda01,2001,BBWAA,505.0,379.0,75.0,N,Player,
3614,tiantlu01,2001,BBWAA,505.0,379.0,64.0,N,Player,
3615,hernake01,2001,BBWAA,505.0,379.0,42.0,N,Player,
3616,stewada01,2001,BBWAA,505.0,379.0,39.0,N,Player,
3617,guidrro01,2001,BBWAA,505.0,379.0,28.0,N,Player,
3618,whitalo01,2001,BBWAA,505.0,379.0,16.0,N,Player,
3619,gibsoki01,2001,BBWAA,505.0,379.0,14.0,N,Player,
3620,parrila02,2001,BBWAA,505.0,379.0,10.0,N,Player,
3621,henketo01,2001,BBWAA,505.0,379.0,7.0,N,Player,
3622,righeda01,2001,BBWAA,505.0,379.0,3.0,N,Player,
3623,bedrost01,2001,BBWAA,505.0,379.0,2.0,N,Player,
3624,brownto05,2001,BBWAA,505.0,379.0,2.0,N,Player,
3625,darliro01,2001,BBWAA,505.0,379.0,2.0,N,Player,
3626,deshaji01,2001,BBWAA,505.0,379.0,2.0,N,Player,
3627,krukjo01,2001,BBWAA,505.0,379.0,2.0,N,Player,
3628,rijojo01,2001,BBWAA,505.0,379.0,2.0,N,Player,
3629,johnsho01,2001,BBWAA,505.0,379.0,1.0,N,Player,
3630,vanslan01,2001,BBWAA,505.0,379.0,1.0,N,Player,
3631,mazerbi01,2001,Veterans,,,,Y,Player,
3632,smithhi99,2001,Veterans,,,,Y,Player,
3633,smithoz01,2002,BBWAA,455.0,341.0,433.0,Y,Player,
3634,cartega01,2002,BBWAA,455.0,341.0,343.0,N,Player,
3635,riceji01,2002,BBWAA,455.0,341.0,261.0,N,Player,
3636,suttebr01,2002,BBWAA,455.0,341.0,239.0,N,Player,
