,awardID,yearID,lgID,playerID,pointsWon,pointsMax,votesFirst
3539,MVP,1970,NL,stargwi01,21.0,332.0,1.0
3540,MVP,1970,NL,tolanbo01,18.0,332.0,1.0
3541,MVP,1970,NL,torrejo01,16.0,332.0,1.0
3542,MVP,1970,NL,walkelu01,5.0,332.0,1.0
3543,MVP,1970,NL,willibi01,219.0,332.0,7.0
3544,MVP,1971,AL,bandosa01,183.0,332.0,13.0
3545,MVP,1971,AL,bluevi01,268.0,332.0,44.0
3546,MVP,1971,AL,bufordo01,3.0,332.0,1.0
3547,MVP,1971,AL,cardele01,6.0,332.0,1.0
3548,MVP,1971,AL,cashno01,22.0,332.0,1.0
3549,MVP,1971,AL,cuellmi01,5.0,332.0,1.0
3550,MVP,1971,AL,dobsopa01,10.0,332.0,1.0
3551,MVP,1971,AL,hunteca01,2.0,332.0,1.0
3552,MVP,1971,AL,jacksre01,16.0,332.0,1.0
3553,MVP,1971,AL,johnsda02,9.0,332.0,1.0
3554,MVP,1971,AL,killeha01,6.0,332.0,1.0
3555,MVP,1971,AL,lolicmi01,156.0,332.0,4.0
3556,MVP,1971,AL,mcnalda01,27.0,332.0,1.0
3557,MVP,1971,AL,meltobi01,19.0,332.0,1.0
3558,MVP,1971,AL,murcebo01,73.0,332.0,1.0
3559,MVP,1971,AL,nettlgr01,2.0,332.0,1.0
3560,MVP,1971,AL,olivato01,37.0,332.0,1.0
3561,MVP,1971,AL,otisam01,68.0,332.0,1.0
3562,MVP,1971,AL,palmeji01,6.0,332.0,1.0
3563,MVP,1971,AL,patekfr01,78.0,332.0,1.0
3564,MVP,1971,AL,retteme01,9.0,332.0,1.0
3565,MVP,1971,AL,robinbr01,164.0,332.0,10.0
3566,MVP,1971,AL,robinfr02,171.0,332.0,7.0
3567,MVP,1971,AL,rojasco01,16.0,332.0,1.0
3568,MVP,1971,AL,sandeke01,14.0,332.0,1.0
3569,MVP,1971,AL,scottge02,4.0,332.0,1.0
3570,MVP,1971,AL,smithre06,10.0,332.0,1.0
3571,MVP,1971,AL,tovarce01,5.0,332.0,1.0
3572,MVP,1971,AL,woodwi01,55.0,332.0,1.0
3573,MVP,1971,NL,aaronha01,181.0,332.0,1.0
3574,MVP,1971,NL,beckegl01,36.0,332.0,1.0
3575,MVP,1971,NL,bondsbo01,140.0,332.0,1.0
3576,MVP,1971,NL,brocklo01,21.0,332.0,1.0
3577,MVP,1971,NL,clemero01,88.0,332.0,1.0
3578,MVP,1971,NL,daviswi02,14.0,332.0,1.0
3579,MVP,1971,NL,downial01,37.0,332.0,1.0
3580,MVP,1971,NL,garrra01,2.0,332.0,1.0
3581,MVP,1971,NL,gibsobo01,4.0,332.0,1.0
3582,MVP,1971,NL,giustda01,17.0,332.0,1.0
3583,MVP,1971,NL,harrebu01,5.0,332.0,1.0
3584,MVP,1971,NL,jenkife01,72.0,332.0,1.0
3585,MVP,1971,NL,johnsje01,13.0,332.0,1.0
3586,MVP,1971,NL,mayle01,29.0,332.0,1.0
3587,MVP,1971,NL,mayswi01,12.0,332.0,1.0
3588,MVP,1971,NL,mccovwi01,16.0,332.0,1.0
3589,MVP,1971,NL,roberda05,2.0,332.0,1.0
3590,MVP,1971,NL,rosepe01,2.0,332.0,1.0
3591,MVP,1971,NL,sanguma01,50.0,332.0,1.0
3592,MVP,1971,NL,seaveto01,47.0,332.0,1.0
3593,MVP,1971,NL,simmote01,14.0,332.0,1.0
3594,MVP,1971,NL,stargwi01,223.0,332.0,10.0
3595,MVP,1971,NL,staubru01,12.0,332.0,1.0
3596,MVP,1971,NL,torrejo01,318.0,332.0,66.0
3597,MVP,1971,NL,willibi01,11.0,332.0,1.0
3598,MVP,1971,NL,willsma01,75.0,332.0,1.0
3599,MVP,1972,AL,allendi01,321.0,332.0,66.0
3600,MVP,1972,AL,aparilu01,10.0,332.0,1.0
3601,MVP,1972,AL,bandosa01,3.0,332.0,1.0
3602,MVP,1972,AL,brinked01,63.0,332.0,1.0
3603,MVP,1972,AL,campabe01,12.0,332.0,1.0
3604,MVP,1972,AL,carewro01,17.0,332.0,1.0
3605,MVP,1972,AL,epstemi01,12.0,332.0,1.0
3606,MVP,1972,AL,fiskca01,97.0,332.0,1.0
3607,MVP,1972,AL,freehbi01,4.0,332.0,1.0
3608,MVP,1972,AL,grichbo01,17.0,332.0,1.0
3609,MVP,1972,AL,harpeto01,5.0,332.0,1.0
3610,MVP,1972,AL,hunteca01,58.0,332.0,1.0
3611,MVP,1972,AL,jacksre01,10.0,332.0,1.0
3612,MVP,1972,AL,kalinal01,5.0,332.0,1.0
3613,MVP,1972,AL,lolicmi01,61.0,332.0,4.0
3614,MVP,1972,AL,lylesp01,159.0,332.0,4.0
3615,MVP,1972,AL,maybejo01,28.0,332.0,1.0
3616,MVP,1972,AL,mayca01,7.0,332.0,1.0
3617,MVP,1972,AL,mcmulke01,4.0,332.0,1.0
3618,MVP,1972,AL,murcebo01,90.0,332.0,1.0
3619,MVP,1972,AL,otisam01,2.0,332.0,1.0
3620,MVP,1972,AL,palmeji01,22.0,332.0,1.0
3621,MVP,1972,AL,perryga01,89.0,332.0,1.0
3622,MVP,1972,AL,petrori01,10.0,332.0,1.0
3623,MVP,1972,AL,pinielo01,2.0,332.0,1.0
3624,MVP,1972,AL,robinbr01,4.0,332.0,1.0
3625,MVP,1972,AL,rudijo01,165.0,332.0,4.0
3626,MVP,1972,AL,ryanno01,3.0,332.0,1.0
3627,MVP,1972,AL,scottge02,7.0,332.0,1.0
3628,MVP,1972,AL,smithre06,4.0,332.0,1.0
3629,MVP,1972,AL,thompda01,6.0,332.0,1.0
3630,MVP,1972,AL,tiantlu01,71.0,332.0,1.0
3631,MVP,1972,AL,woodwi01,79.0,332.0,1.0
3632,MVP,1972,NL,aaronha01,13.0,332.0,1.0
3633,MVP,1972,NL,bakerdu01,6.0,332.0,1.0
3634,MVP,1972,NL,benchjo01,263.0,332.0,35.0
3635,MVP,1972,NL,blassst01,10.0,332.0,1.0
3636,MVP,1972,NL,brocklo01,14.0,332.0,1.0
3637,MVP,1972,NL,cardejo02,2.0,332.0,1.0
3638,MVP,1972,NL,carltst01,125.0,332.0,4.0
3639,MVP,1972,NL,carrocl02,17.0,332.0,1.0
3640,MVP,1972,NL,cedence01,113.0,332.0,1.0
3641,MVP,1972,NL,clemero01,17.0,332.0,1.0
3642,MVP,1972,NL,clinege01,7.0,332.0,1.0
3643,MVP,1972,NL,colbena01,46.0,332.0,1.0
3644,MVP,1972,NL,garrra01,8.0,332.0,1.0
3645,MVP,1972,NL,jenkife01,2.0,332.0,1.0
3646,MVP,1972,NL,kingmda01,4.0,332.0,1.0
3647,MVP,1972,NL,marshmi01,23.0,332.0,1.0
3648,MVP,1972,NL,mayle01,31.0,332.0,1.0
3649,MVP,1972,NL,mcgratu01,3.0,332.0,1.0
3650,MVP,1972,NL,morgajo02,198.0,332.0,16.0
3651,MVP,1972,NL,motama01,5.0,332.0,1.0
3652,MVP,1972,NL,oliveal01,53.0,332.0,1.0
3653,MVP,1972,NL,rosepe01,20.0,332.0,1.0
3654,MVP,1972,NL,sanguma01,13.0,332.0,1.0
3655,MVP,1972,NL,seaveto01,3.0,332.0,1.0
3656,MVP,1972,NL,simmote01,23.0,332.0,1.0
3657,MVP,1972,NL,speiech01,2.0,332.0,1.0
3658,MVP,1972,NL,stargwi01,202.0,332.0,7.0
3659,MVP,1972,NL,staubru01,3.0,332.0,1.0
3660,MVP,1972,NL,tolanbo01,7.0,332.0,1.0
3661,MVP,1972,NL,willibi01,212.0,332.0,16.0
3662,MVP,1973,AL,allendi01,2.0,332.0,1.0
3663,MVP,1973,AL,bandosa01,84.0,332.0,1.0
3664,MVP,1973,AL,belanma01,9.0,332.0,1.0
3665,MVP,1973,AL,blairpa01,3.0,332.0,1.0
3666,MVP,1973,AL,bluevi01,4.0,332.0,1.0
3667,MVP,1973,AL,blylebe01,5.0,332.0,1.0
3668,MVP,1973,AL,briggjo02,7.0,332.0,1.0
3669,MVP,1973,AL,campabe01,5.0,332.0,1.0
3670,MVP,1973,AL,carewro01,84.0,332.0,1.0
3671,MVP,1973,AL,cepedor01,22.0,332.0,1.0
3672,MVP,1973,AL,colemjo05,7.0,332.0,1.0
3673,MVP,1973,AL,davisto02,48.0,332.0,1.0
3674,MVP,1973,AL,fiskca01,17.0,332.0,1.0
3675,MVP,1973,AL,grichbo01,10.0,332.0,1.0
3676,MVP,1973,AL,harpeto01,34.0,332.0,1.0
3677,MVP,1973,AL,hillejo01,84.0,332.0,1.0
3678,MVP,1973,AL,hortowi01,4.0,332.0,1.0
3679,MVP,1973,AL,hunteca01,48.0,332.0,1.0
3680,MVP,1973,AL,jacksre01,336.0,332.0,75.0
3681,MVP,1973,AL,johnsde01,9.0,332.0,1.0
3682,MVP,1973,AL,maybejo01,77.0,332.0,1.0
3683,MVP,1973,AL,mayca01,4.0,332.0,1.0
3684,MVP,1973,AL,mayda01,66.0,332.0,1.0
3685,MVP,1973,AL,munsoth01,44.0,332.0,1.0
3686,MVP,1973,AL,murcebo01,54.0,332.0,1.0
3687,MVP,1973,AL,nelsoda01,3.0,332.0,1.0
3688,MVP,1973,AL,northbi01,4.0,332.0,1.0
3689,MVP,1973,AL,otisam01,113.0,332.0,1.0
3690,MVP,1973,AL,palmeji01,173.0,332.0,1.0
3691,MVP,1973,AL,perryga01,5.0,332.0,1.0
3692,MVP,1973,AL,robinfr02,22.0,332.0,1.0
3693,MVP,1973,AL,rojasco01,6.0,332.0,1.0
3694,MVP,1973,AL,ryanno01,21.0,332.0,1.0
3695,MVP,1973,AL,scottge02,26.0,332.0,1.0
3696,MVP,1973,AL,yastrca01,10.0,332.0,1.0
3697,MVP,1973,NL,aaronha01,36.0,332.0,1.0
3698,MVP,1973,NL,benchjo01,42.0,332.0,1.0
3699,MVP,1973,NL,billija01,7.0,332.0,1.0
3700,MVP,1973,NL,bondsbo01,175.0,332.0,4.0
3701,MVP,1973,NL,brocklo01,66.0,332.0,1.0
3702,MVP,1973,NL,bryanro01,6.0,332.0,1.0
3703,MVP,1973,NL,cardejo02,7.0,332.0,1.0
3704,MVP,1973,NL,cedence01,40.0,332.0,1.0
3705,MVP,1973,NL,daviswi02,13.0,332.0,1.0
3706,MVP,1973,NL,evansda01,12.0,332.0,1.0
3707,MVP,1973,NL,fergujo01,8.0,332.0,1.0
3708,MVP,1973,NL,fuentti01,9.0,332.0,1.0
3709,MVP,1973,NL,harrebu01,3.0,332.0,1.0
3710,MVP,1973,NL,huntro01,6.0,332.0,1.0
3711,MVP,1973,NL,johnsda02,35.0,332.0,1.0
3712,MVP,1973,NL,luzingr01,3.0,332.0,1.0
3713,MVP,1973,NL,maddoga01,4.0,332.0,1.0
3714,MVP,1973,NL,marshmi01,94.0,332.0,1.0
3715,MVP,1973,NL,mayle01,10.0,332.0,1.0
3716,MVP,1973,NL,mcgratu01,18.0,332.0,1.0
3717,MVP,1973,NL,millafe01,13.0,332.0,1.0
3718,MVP,1973,NL,morgajo02,103.0,332.0,4.0
3719,MVP,1973,NL,oliveal01,7.0,332.0,1.0
3720,MVP,1973,NL,perezto01,60.0,332.0,1.0
3721,MVP,1973,NL,rosepe01,274.0,332.0,38.0
3722,MVP,1973,NL,russebi01,2.0,332.0,1.0
3723,MVP,1973,NL,seaveto01,58.0,332.0,1.0
3724,MVP,1973,NL,simmote01,21.0,332.0,1.0
3725,MVP,1973,NL,singlke01,53.0,332.0,1.0
3726,MVP,1973,NL,stargwi01,250.0,332.0,32.0
3727,MVP,1973,NL,watsobo01,8.0,332.0,1.0
3728,MVP,1973,NL,willibi01,3.0,332.0,1.0
3729,MVP,1974,AL,allendi01,9.0,332.0,1.0
3730,MVP,1974,AL,bandosa01,144.0,332.0,10.0
3731,MVP,1974,AL,belanma01,7.0,332.0,1.0
3732,MVP,1974,AL,blairpa01,28.0,332.0,1.0
3733,MVP,1974,AL,burroje01,248.0,332.0,32.0
3734,MVP,1974,AL,busbyst01,4.0,332.0,1.0
3735,MVP,1974,AL,campabe01,24.0,332.0,1.0
3736,MVP,1974,AL,carewro01,71.0,332.0,1.0
3737,MVP,1974,AL,cuellmi01,43.0,332.0,1.0
3738,MVP,1974,AL,davisto02,7.0,332.0,1.0
3739,MVP,1974,AL,dobsopa01,2.0,332.0,1.0
3740,MVP,1974,AL,fingero01,22.0,332.0,1.0
3741,MVP,1974,AL,grichbo01,50.0,332.0,1.0
3742,MVP,1974,AL,hendeke01,13.0,332.0,1.0
3743,MVP,1974,AL,hillejo01,12.0,332.0,1.0
3744,MVP,1974,AL,hunteca01,108.0,332.0,4.0
3745,MVP,1974,AL,jacksre01,120.0,332.0,4.0
3746,MVP,1974,AL,jenkife01,119.0,332.0,10.0
3747,MVP,1974,AL,lylesp01,8.0,332.0,1.0
3748,MVP,1974,AL,maddoel01,60.0,332.0,1.0
3749,MVP,1974,AL,mcraeha01,4.0,332.0,1.0
3750,MVP,1974,AL,moneydo01,6.0,332.0,1.0
3751,MVP,1974,AL,munsoth01,7.0,332.0,1.0
3752,MVP,1974,AL,murcebo01,11.0,332.0,1.0
3753,MVP,1974,AL,murphto02,4.0,332.0,1.0
3754,MVP,1974,AL,perryga01,19.0,332.0,1.0
3755,MVP,1974,AL,pinielo01,9.0,332.0,1.0
3756,MVP,1974,AL,randlle01,11.0,332.0,1.0
3757,MVP,1974,AL,robinbr01,31.0,332.0,1.0
3758,MVP,1974,AL,rudijo01,162.0,332.0,16.0
3759,MVP,1974,AL,ryanno01,25.0,332.0,1.0
3760,MVP,1974,AL,scottge02,3.0,332.0,1.0
3761,MVP,1974,AL,tiantlu01,42.0,332.0,1.0
3762,MVP,1974,AL,yastrca01,15.0,332.0,1.0
3763,MVP,1974,NL,benchjo01,142.0,332.0,1.0
3764,MVP,1974,NL,billija01,5.0,332.0,1.0
3765,MVP,1974,NL,brocklo01,233.0,332.0,26.0
3766,MVP,1974,NL,bucknbi01,2.0,332.0,1.0
3767,MVP,1974,NL,caprabu01,4.0,332.0,1.0
3768,MVP,1974,NL,cashda01,7.0,332.0,1.0
3769,MVP,1974,NL,cedence01,5.0,332.0,1.0
3770,MVP,1974,NL,ceyro01,2.0,332.0,1.0
3771,MVP,1974,NL,conceda01,6.0,332.0,1.0
3772,MVP,1974,NL,garrra01,12.0,332.0,1.0
3773,MVP,1974,NL,garvest01,270.0,332.0,41.0
3774,MVP,1974,NL,hebneri01,3.0,332.0,1.0
3775,MVP,1974,NL,hraboal01,5.0,332.0,1.0
3776,MVP,1974,NL,marshmi01,147.0,332.0,4.0
3777,MVP,1974,NL,mcbriba01,3.0,332.0,1.0
3778,MVP,1974,NL,mcgloly01,3.0,332.0,1.0
3779,MVP,1974,NL,messean01,5.0,332.0,1.0
3780,MVP,1974,NL,morgajo02,73.0,332.0,1.0
3781,MVP,1974,NL,oliveal01,88.0,332.0,1.0
3782,MVP,1974,NL,schmimi01,137.0,332.0,1.0
3783,MVP,1974,NL,simmote01,8.0,332.0,1.0
3784,MVP,1974,NL,smithre06,40.0,332.0,1.0
3785,MVP,1974,NL,stargwi01,44.0,332.0,1.0
3786,MVP,1974,NL,stennre01,3.0,332.0,1.0
3787,MVP,1974,NL,wynnji01,138.0,332.0,1.0
3788,MVP,1974,NL,ziskri01,55.0,332.0,1.0
3789,MVP,1975,AL,baylodo01,7.0,332.0,1.0
3790,MVP,1975,AL,bondsbo01,2.0,332.0,1.0
3791,MVP,1975,AL,brettge01,38.0,332.0,1.0
3792,MVP,1975,AL,burleri01,29.0,332.0,1.0
3793,MVP,1975,AL,campabe01,7.0,332.0,1.0
3794,MVP,1975,AL,carewro01,55.0,332.0,1.0
3795,MVP,1975,AL,doylede01,6.0,332.0,1.0
3796,MVP,1975,AL,fingero01,130.0,332.0,7.0
3797,MVP,1975,AL,gossari01,12.0,332.0,1.0
3798,MVP,1975,AL,harrato01,17.0,332.0,1.0
3799,MVP,1975,AL,hunteca01,32.0,332.0,1.0
3800,MVP,1975,AL,jacksre01,119.0,332.0,1.0
3801,MVP,1975,AL,kaatji01,3.0,332.0,1.0
3802,MVP,1975,AL,leebi03,6.0,332.0,1.0
3803,MVP,1975,AL,lindbpa01,8.0,332.0,1.0
3804,MVP,1975,AL,lynnfr01,326.0,332.0,69.0
3805,MVP,1975,AL,maybejo01,158.0,332.0,1.0
3806,MVP,1975,AL,mayle01,3.0,332.0,1.0
3807,MVP,1975,AL,munsoth01,70.0,332.0,1.0
3808,MVP,1975,AL,palmeji01,83.0,332.0,1.0
3809,MVP,1975,AL,powelbo01,7.0,332.0,1.0
3810,MVP,1975,AL,riceji01,155.0,332.0,1.0
3811,MVP,1975,AL,rudijo01,4.0,332.0,1.0
3812,MVP,1975,AL,scottge02,65.0,332.0,1.0
3813,MVP,1975,AL,singlke01,45.0,332.0,1.0
3814,MVP,1975,AL,tenacge01,8.0,332.0,1.0
3815,MVP,1975,AL,toddji01,6.0,332.0,1.0
3816,MVP,1975,AL,torremi01,13.0,332.0,1.0
3817,MVP,1975,AL,washicl01,23.0,332.0,1.0
3818,MVP,1975,AL,wiseri01,5.0,332.0,1.0
3819,MVP,1975,AL,yastrca01,2.0,332.0,1.0
3820,MVP,1975,NL,benchjo01,118.0,332.0,1.0
3821,MVP,1975,NL,bowala01,4.0,332.0,1.0
3822,MVP,1975,NL,brocklo01,7.0,332.0,1.0
3823,MVP,1975,NL,cashda01,27.0,332.0,1.0
3824,MVP,1975,NL,ceyro01,12.0,332.0,1.0
3825,MVP,1975,NL,garvest01,51.0,332.0,1.0
3826,MVP,1975,NL,hraboal01,67.0,332.0,1.0
3827,MVP,1975,NL,jonesra01,55.0,332.0,1.0
3828,MVP,1975,NL,kingmda01,10.0,332.0,1.0
3829,MVP,1975,NL,luzingr01,155.0,332.0,1.0
3830,MVP,1975,NL,madlobi01,46.0,332.0,1.0
3831,MVP,1975,NL,messean01,2.0,332.0,1.0
3832,MVP,1975,NL,montawi01,2.0,332.0,1.0
3833,MVP,1975,NL,morgajo02,321.0,332.0,66.0
3834,MVP,1975,NL,parkeda01,121.0,332.0,1.0
3835,MVP,1975,NL,perezto01,19.0,332.0,1.0
3836,MVP,1975,NL,reussje01,3.0,332.0,1.0
3837,MVP,1975,NL,rosepe01,115.0,332.0,7.0
3838,MVP,1975,NL,sanguma01,17.0,332.0,1.0
3839,MVP,1975,NL,schmimi01,17.0,332.0,1.0
3840,MVP,1975,NL,seaveto01,66.0,332.0,1.0
3841,MVP,1975,NL,simmote01,104.0,332.0,1.0
3842,MVP,1975,NL,stargwi01,70.0,332.0,1.0
3843,MVP,1975,NL,staubru01,21.0,332.0,1.0
3844,MVP,1975,NL,watsobo01,9.0,332.0,1.0
3845,MVP,1976,AL,bandosa01,32.0,332.0,1.0
3846,MVP,1976,AL,bluevi01,11.0,332.0,1.0
3847,MVP,1976,AL,brettge01,218.0,332.0,7.0
3848,MVP,1976,AL,campbbi02,57.0,332.0,1.0
3849,MVP,1976,AL,carewro01,72.0,332.0,4.0
3850,MVP,1976,AL,cartyri01,6.0,332.0,1.0
3851,MVP,1976,AL,chambch01,72.0,332.0,1.0
3852,MVP,1976,AL,fidryma01,42.0,332.0,4.0
3853,MVP,1976,AL,figueed01,10.0,332.0,1.0
3854,MVP,1976,AL,fingero01,13.0,332.0,1.0
3855,MVP,1976,AL,jacksre01,18.0,332.0,1.0
3856,MVP,1976,AL,lefloro01,7.0,332.0,1.0
3857,MVP,1976,AL,littema01,6.0,332.0,1.0
3858,MVP,1976,AL,lylesp01,9.0,332.0,1.0
3859,MVP,1976,AL,maybejo01,2.0,332.0,1.0
3860,MVP,1976,AL,mayle01,52.0,332.0,1.0
3861,MVP,1976,AL,mcraeha01,100.0,332.0,1.0
3862,MVP,1976,AL,munsoth01,304.0,332.0,57.0
3863,MVP,1976,AL,nettlgr01,18.0,332.0,1.0
3864,MVP,1976,AL,otisam01,59.0,332.0,4.0
3865,MVP,1976,AL,palmeji01,48.0,332.0,1.0
3866,MVP,1976,AL,rivermi01,180.0,332.0,4.0
3867,MVP,1976,AL,rudijo01,36.0,332.0,1.0
3868,MVP,1976,AL,tananfr01,20.0,332.0,1.0
3869,MVP,1976,AL,tenacge01,14.0,332.0,1.0
3870,MVP,1976,AL,tiantlu01,4.0,332.0,1.0
3871,MVP,1976,AL,whitero01,4.0,332.0,1.0
3872,MVP,1976,AL,wynegbu01,2.0,332.0,1.0
3873,MVP,1976,AL,yastrca01,27.0,332.0,1.0
3874,MVP,1976,NL,bowala01,2.0,332.0,1.0
3875,MVP,1976,NL,brocklo01,4.0,332.0,1.0
3876,MVP,1976,NL,carltst01,17.0,332.0,1.0
3877,MVP,1976,NL,cashda01,16.0,332.0,1.0
3878,MVP,1976,NL,cedence01,4.0,332.0,1.0
3879,MVP,1976,NL,ceyro01,7.0,332.0,1.0
3880,MVP,1976,NL,eastwra01,27.0,332.0,1.0
3881,MVP,1976,NL,fostege01,222.0,332.0,16.0
3882,MVP,1976,NL,garvest01,52.0,332.0,1.0
3883,MVP,1976,NL,geronce01,4.0,332.0,1.0
3884,MVP,1976,NL,griffke01,50.0,332.0,1.0
3885,MVP,1976,NL,jonesra01,49.0,332.0,1.0
3886,MVP,1976,NL,kingmda01,12.0,332.0,1.0
3887,MVP,1976,NL,koosmje01,21.0,332.0,1.0
3888,MVP,1976,NL,luzingr01,50.0,332.0,1.0
3889,MVP,1976,NL,maddoga01,99.0,332.0,1.0
3890,MVP,1976,NL,madlobi01,52.0,332.0,1.0
3891,MVP,1976,NL,mondari01,12.0,332.0,1.0
3892,MVP,1976,NL,montawi01,5.0,332.0,1.0
3893,MVP,1976,NL,morgajo02,311.0,332.0,60.0
3894,MVP,1976,NL,oliveal01,31.0,332.0,1.0
3895,MVP,1976,NL,parkeda01,11.0,332.0,1.0
3896,MVP,1976,NL,richajr01,13.0,332.0,1.0
3897,MVP,1976,NL,robinbi02,10.0,332.0,1.0
3898,MVP,1976,NL,rosepe01,132.0,332.0,1.0
3899,MVP,1976,NL,schmimi01,180.0,332.0,1.0
3900,MVP,1976,NL,suttodo01,8.0,332.0,1.0
3901,MVP,1976,NL,watsobo01,39.0,332.0,1.0
3902,MVP,1976,NL,ziskri01,4.0,332.0,1.0
3903,MVP,1977,AL,bondsbo01,29.0,390.0,1.0
3904,MVP,1977,AL,bostoly01,3.0,390.0,1.0
3905,MVP,1977,AL,brettge01,52.0,390.0,1.0
3906,MVP,1977,AL,burleri01,6.0,390.0,1.0
3907,MVP,1977,AL,campbbi02,66.0,390.0,1.0
3908,MVP,1977,AL,carewro01,273.0,390.0,38.0
3909,MVP,1977,AL,chambch01,2.0,390.0,1.0
3910,MVP,1977,AL,cowenal01,218.0,390.0,13.0
3911,MVP,1977,AL,fiskca01,68.0,390.0,4.0
3912,MVP,1977,AL,gamblos01,2.0,390.0,1.0
3913,MVP,1977,AL,guidrro01,12.0,390.0,1.0
3914,MVP,1977,AL,hislela01,55.0,390.0,4.0
3915,MVP,1977,AL,hobsobu01,5.0,390.0,1.0
3916,MVP,1977,AL,jacksre01,68.0,390.0,4.0
3917,MVP,1977,AL,johnsto02,3.0,390.0,1.0
3918,MVP,1977,AL,lefloro01,8.0,390.0,1.0
3919,MVP,1977,AL,leonade01,2.0,390.0,1.0
3920,MVP,1977,AL,lylesp01,80.0,390.0,4.0
3921,MVP,1977,AL,mcraeha01,4.0,390.0,1.0
3922,MVP,1977,AL,munsoth01,71.0,390.0,4.0
3923,MVP,1977,AL,nettlgr01,113.0,390.0,7.0
3924,MVP,1977,AL,palmeji01,10.0,390.0,1.0
3925,MVP,1977,AL,riceji01,164.0,390.0,4.0
3926,MVP,1977,AL,rivermi01,60.0,390.0,1.0
3927,MVP,1977,AL,ryanno01,4.0,390.0,1.0
3928,MVP,1977,AL,scottge02,4.0,390.0,1.0
3929,MVP,1977,AL,singlke01,201.0,390.0,10.0
3930,MVP,1977,AL,sundbji01,31.0,390.0,1.0
3931,MVP,1977,AL,thompja01,7.0,390.0,1.0
3932,MVP,1977,AL,yastrca01,26.0,390.0,4.0
3933,MVP,1977,AL,ziskri01,35.0,390.0,1.0
3934,MVP,1977,NL,benchjo01,4.0,332.0,1.0
3935,MVP,1977,NL,bowala01,2.0,332.0,1.0
3936,MVP,1977,NL,burroje01,10.0,332.0,1.0
3937,MVP,1977,NL,candejo01,9.0,332.0,1.0
3938,MVP,1977,NL,carltst01,101.0,332.0,1.0
3939,MVP,1977,NL,ceyro01,61.0,332.0,1.0
3940,MVP,1977,NL,fingero01,18.0,332.0,1.0
3941,MVP,1977,NL,fostege01,291.0,332.0,47.0
3942,MVP,1977,NL,garvest01,99.0,332.0,1.0
3943,MVP,1977,NL,johnto01,34.0,332.0,1.0
3944,MVP,1977,NL,luzingr01,255.0,332.0,29.0
3945,MVP,1977,NL,mccovwi01,6.0,332.0,1.0
3946,MVP,1977,NL,mcgratu01,3.0,332.0,1.0
3947,MVP,1977,NL,oliveal01,10.0,332.0,1.0
3948,MVP,1977,NL,parkeda01,157.0,332.0,1.0
3949,MVP,1977,NL,reuscri01,4.0,332.0,1.0
3950,MVP,1977,NL,robinbi02,35.0,332.0,1.0
3951,MVP,1977,NL,rosepe01,16.0,332.0,1.0
3952,MVP,1977,NL,schmimi01,49.0,332.0,1.0
3953,MVP,1977,NL,seaveto01,2.0,332.0,1.0
3954,MVP,1977,NL,simmote01,59.0,332.0,1.0
3955,MVP,1977,NL,smithre06,113.0,332.0,1.0
3956,MVP,1977,NL,stennre01,8.0,332.0,1.0
3957,MVP,1977,NL,suttebr01,69.0,332.0,1.0
3958,MVP,1977,NL,templga01,21.0,332.0,1.0
3959,MVP,1977,NL,valenel01,4.0,332.0,1.0
3960,MVP,1978,AL,baylodo01,52.0,390.0,1.0
3961,MVP,1978,AL,bostoly01,9.0,390.0,1.0
3962,MVP,1978,AL,brettge01,15.0,390.0,1.0
3963,MVP,1978,AL,burleri01,2.0,390.0,1.0
3964,MVP,1978,AL,caldwmi01,42.0,390.0,1.0
3965,MVP,1978,AL,carewro01,47.0,390.0,1.0
3966,MVP,1978,AL,eckerde01,5.0,390.0,1.0
3967,MVP,1978,AL,fiskca01,50.0,390.0,1.0
3968,MVP,1978,AL,galeri01,3.0,390.0,1.0
3969,MVP,1978,AL,gossari01,40.0,390.0,1.0
3970,MVP,1978,AL,guidrro01,291.0,390.0,26.0
3971,MVP,1978,AL,gurala01,9.0,390.0,1.0
3972,MVP,1978,AL,hislela01,202.0,390.0,1.0
3973,MVP,1978,AL,jacksre01,19.0,390.0,1.0
3974,MVP,1978,AL,larocda01,7.0,390.0,1.0
3975,MVP,1978,AL,lefloro01,22.0,390.0,1.0
3976,MVP,1978,AL,lynnfr01,7.0,390.0,1.0
3977,MVP,1978,AL,mcraeha01,5.0,390.0,1.0
3978,MVP,1978,AL,moneydo01,6.0,390.0,1.0
3979,MVP,1978,AL,munsoth01,10.0,390.0,1.0
3980,MVP,1978,AL,murraed02,51.0,390.0,1.0
3981,MVP,1978,AL,nettlgr01,87.0,390.0,1.0
3982,MVP,1978,AL,oliveal01,27.0,390.0,1.0
3983,MVP,1978,AL,otisam01,91.0,390.0,1.0
3984,MVP,1978,AL,pinielo01,12.0,390.0,1.0
3985,MVP,1978,AL,porteda02,49.0,390.0,1.0
3986,MVP,1978,AL,randowi01,6.0,390.0,1.0
3987,MVP,1978,AL,riceji01,352.0,390.0,63.0
3988,MVP,1978,AL,rivermi01,7.0,390.0,1.0
3989,MVP,1978,AL,roberle01,4.0,390.0,1.0
3990,MVP,1978,AL,singlke01,3.0,390.0,1.0
3991,MVP,1978,AL,stanlbo01,7.0,390.0,1.0
3992,MVP,1978,AL,staubru01,89.0,390.0,1.0
