,playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
125,tesreje01,1912,WS,NY1,NL,26.0,50.0,29.0,38.0,13.0,1.0,1.0,70.0,30.0,31.0,21.0,35.0,43.0,23.0,,1.0,60.0,26.0,1.0,100.0,1.0,28.0,29.0,34.0,18.0
126,woodjo02,1912,WS,BOS,AL,75.0,26.0,43.0,38.0,26.0,1.0,1.0,67.0,43.0,43.0,1.0,10.0,60.0,31.0,,1.0,1.0,26.0,1.0,93.0,18.0,31.0,15.0,1.0,1.0
127,bendech01,1913,WS,PHA,AL,50.0,1.0,15.0,26.0,26.0,1.0,1.0,55.0,30.0,31.0,21.0,4.0,26.0,28.0,,1.0,1.0,26.0,1.0,74.0,1.0,26.0,15.0,1.0,18.0
128,bushjo01,1913,WS,PHA,AL,26.0,1.0,1.0,13.0,13.0,1.0,1.0,28.0,9.0,5.0,1.0,13.0,9.0,18.0,,1.0,1.0,26.0,1.0,35.0,1.0,6.0,1.0,1.0,18.0
129,cranddo01,1913,WS,NY1,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,15.0,7.0,9.0,21.0,1.0,7.0,24.0,,1.0,1.0,1.0,1.0,18.0,18.0,6.0,1.0,1.0,1.0
130,demaral01,1913,WS,NY1,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,13.0,12.0,9.0,1.0,4.0,1.0,37.0,,1.0,1.0,1.0,1.0,22.0,1.0,12.0,15.0,1.0,1.0
131,marquru01,1913,WS,NY1,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,28.0,16.0,28.0,21.0,10.0,9.0,29.0,,1.0,1.0,1.0,1.0,40.0,18.0,20.0,15.0,1.0,1.0
132,mathech01,1913,WS,NY1,NL,26.0,26.0,15.0,26.0,26.0,34.0,1.0,58.0,23.0,9.0,1.0,7.0,21.0,21.0,,26.0,1.0,1.0,1.0,76.0,1.0,9.0,43.0,67.0,1.0
133,planked01,1913,WS,PHA,AL,26.0,26.0,15.0,26.0,26.0,1.0,1.0,58.0,15.0,9.0,1.0,10.0,21.0,15.0,,1.0,1.0,26.0,1.0,71.0,1.0,12.0,15.0,1.0,34.0
134,tesreje01,1913,WS,NY1,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,26.0,18.0,20.0,1.0,4.0,12.0,32.0,,1.0,1.0,1.0,1.0,37.0,18.0,20.0,1.0,1.0,1.0
135,bendech01,1914,WS,PHA,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,17.0,13.0,24.0,1.0,7.0,9.0,39.0,,1.0,1.0,1.0,1.0,24.0,1.0,18.0,1.0,1.0,34.0
136,bushjo01,1914,WS,PHA,AL,1.0,26.0,1.0,13.0,13.0,1.0,1.0,34.0,15.0,16.0,21.0,13.0,12.0,23.0,,26.0,1.0,1.0,1.0,47.0,1.0,15.0,15.0,34.0,1.0
137,jamesbi02,1914,WS,BSN,NL,50.0,1.0,15.0,13.0,13.0,34.0,1.0,34.0,4.0,1.0,1.0,20.0,26.0,7.0,,26.0,1.0,1.0,1.0,38.0,18.0,1.0,1.0,1.0,18.0
138,pennohe01,1914,WS,PHA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,1.0,1.0,7.0,9.0,21.0,,1.0,1.0,1.0,1.0,13.0,18.0,1.0,1.0,1.0,1.0
139,planked01,1914,WS,PHA,AL,1.0,26.0,1.0,13.0,13.0,1.0,1.0,28.0,12.0,5.0,1.0,13.0,18.0,22.0,,1.0,1.0,26.0,1.0,40.0,1.0,4.0,15.0,1.0,1.0
140,rudoldi01,1914,WS,BSN,NL,50.0,1.0,15.0,26.0,26.0,1.0,1.0,55.0,20.0,5.0,1.0,13.0,43.0,21.0,,1.0,21.0,1.0,1.0,67.0,1.0,6.0,15.0,1.0,1.0
141,shawkbo01,1914,WS,PHA,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,16.0,7.0,9.0,1.0,7.0,1.0,23.0,,1.0,1.0,1.0,1.0,21.0,1.0,9.0,1.0,1.0,1.0
142,tylerle01,1914,WS,BSN,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,31.0,13.0,16.0,1.0,10.0,12.0,23.0,,26.0,1.0,1.0,1.0,42.0,1.0,12.0,15.0,34.0,18.0
143,wyckowe01,1914,WS,PHA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,5.0,1.0,4.0,7.0,24.0,,1.0,1.0,1.0,1.0,15.0,18.0,4.0,1.0,1.0,18.0
144,alexape01,1915,WS,PHI,NL,26.0,26.0,15.0,26.0,26.0,1.0,1.0,54.0,23.0,12.0,1.0,13.0,29.0,24.0,,26.0,1.0,1.0,1.0,70.0,1.0,9.0,58.0,34.0,18.0
145,chalmge01,1915,WS,PHI,NL,1.0,26.0,1.0,13.0,13.0,1.0,1.0,25.0,13.0,9.0,1.0,10.0,18.0,29.0,,1.0,1.0,1.0,1.0,34.0,1.0,6.0,29.0,1.0,18.0
146,fosteru01,1915,WS,BOS,AL,50.0,1.0,15.0,26.0,26.0,1.0,1.0,55.0,20.0,16.0,21.0,7.0,38.0,20.0,,1.0,1.0,50.0,1.0,67.0,1.0,15.0,1.0,1.0,18.0
147,leonadu01,1915,WS,BOS,AL,26.0,1.0,1.0,13.0,13.0,1.0,1.0,28.0,6.0,5.0,1.0,1.0,18.0,12.0,,1.0,1.0,1.0,1.0,32.0,1.0,4.0,43.0,1.0,1.0
148,mayerer01,1915,WS,PHI,NL,1.0,26.0,15.0,26.0,13.0,1.0,1.0,35.0,26.0,12.0,21.0,7.0,21.0,35.0,,1.0,1.0,1.0,1.0,50.0,1.0,12.0,1.0,1.0,1.0
149,rixeyep01,1915,WS,PHI,NL,1.0,26.0,1.0,1.0,1.0,1.0,1.0,21.0,7.0,12.0,41.0,7.0,7.0,18.0,,1.0,1.0,26.0,1.0,28.0,18.0,9.0,1.0,1.0,18.0
150,shoreer01,1915,WS,BOS,AL,26.0,26.0,15.0,26.0,26.0,1.0,1.0,52.0,20.0,16.0,1.0,26.0,18.0,21.0,,1.0,1.0,1.0,1.0,69.0,1.0,12.0,29.0,1.0,1.0
151,chenela01,1916,WS,BRO,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,7.0,5.0,1.0,4.0,15.0,31.0,,1.0,1.0,1.0,1.0,15.0,1.0,6.0,1.0,1.0,1.0
152,coombja01,1916,WS,BRO,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,20.0,12.0,12.0,21.0,4.0,4.0,31.0,,1.0,1.0,1.0,1.0,25.0,1.0,9.0,1.0,1.0,1.0
153,dellwh01,1916,WS,BRO,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,34.0,,1.0,1.0,1.0,1.0,5.0,18.0,1.0,15.0,1.0,1.0
154,fosteru01,1916,WS,BOS,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,4.0,28.0,,1.0,1.0,1.0,1.0,12.0,18.0,1.0,1.0,1.0,1.0
155,leonadu01,1916,WS,BOS,AL,26.0,1.0,1.0,13.0,13.0,1.0,1.0,28.0,9.0,5.0,1.0,13.0,9.0,16.0,,1.0,21.0,1.0,1.0,37.0,1.0,6.0,1.0,1.0,1.0
156,marquru01,1916,WS,BRO,NL,1.0,50.0,15.0,26.0,1.0,1.0,1.0,34.0,20.0,28.0,21.0,20.0,26.0,30.0,,1.0,1.0,1.0,1.0,54.0,1.0,26.0,72.0,34.0,1.0
157,maysca01,1916,WS,BOS,AL,1.0,26.0,15.0,13.0,1.0,1.0,26.0,17.0,13.0,16.0,1.0,10.0,7.0,39.0,,26.0,1.0,26.0,1.0,29.0,18.0,12.0,43.0,1.0,1.0
158,pfeffje01,1916,WS,BRO,NL,1.0,26.0,29.0,13.0,1.0,1.0,26.0,33.0,12.0,9.0,1.0,13.0,15.0,20.0,,1.0,41.0,1.0,1.0,43.0,34.0,15.0,15.0,34.0,1.0
159,ruckena01,1916,WS,BRO,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,9.0,18.0,,1.0,1.0,1.0,1.0,7.0,18.0,1.0,1.0,1.0,1.0
160,ruthba01,1916,WS,BOS,AL,26.0,1.0,1.0,13.0,13.0,1.0,1.0,43.0,10.0,5.0,21.0,10.0,12.0,15.0,,1.0,1.0,1.0,1.0,49.0,1.0,4.0,29.0,1.0,18.0
161,shoreer01,1916,WS,BOS,AL,50.0,1.0,15.0,26.0,13.0,1.0,1.0,54.0,20.0,12.0,1.0,13.0,26.0,20.0,,1.0,1.0,26.0,1.0,70.0,1.0,18.0,15.0,1.0,50.0
162,smithsh01,1916,WS,BRO,NL,1.0,26.0,1.0,13.0,13.0,1.0,1.0,41.0,12.0,9.0,1.0,20.0,7.0,18.0,,26.0,1.0,1.0,1.0,52.0,1.0,6.0,43.0,1.0,18.0
163,anderfr01,1917,WS,NY1,NL,1.0,26.0,1.0,1.0,1.0,1.0,1.0,7.0,9.0,16.0,1.0,1.0,9.0,46.0,,1.0,1.0,1.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0
164,bentoru01,1917,WS,NY1,NL,26.0,26.0,15.0,26.0,13.0,34.0,1.0,43.0,15.0,1.0,1.0,4.0,24.0,18.0,,1.0,1.0,1.0,1.0,54.0,1.0,9.0,1.0,1.0,1.0
165,cicoted01,1917,WS,CHA,AL,26.0,26.0,29.0,26.0,26.0,1.0,1.0,70.0,37.0,16.0,1.0,7.0,38.0,26.0,,26.0,1.0,1.0,1.0,95.0,1.0,15.0,29.0,1.0,34.0
166,danfoda01,1917,WS,CHA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,9.0,21.0,1.0,7.0,60.0,,1.0,1.0,1.0,1.0,6.0,18.0,6.0,1.0,1.0,1.0
167,faberre01,1917,WS,CHA,AL,75.0,26.0,43.0,38.0,26.0,1.0,1.0,82.0,33.0,28.0,21.0,10.0,26.0,23.0,,1.0,21.0,50.0,1.0,101.0,18.0,20.0,15.0,1.0,34.0
168,perripo01,1917,WS,NY1,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,26.0,15.0,9.0,1.0,10.0,9.0,32.0,,1.0,1.0,1.0,1.0,34.0,34.0,6.0,15.0,1.0,1.0
169,russere01,1917,WS,CHA,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,4.0,1.0,100.0,,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,1.0
170,sallesl01,1917,WS,NY1,NL,1.0,50.0,15.0,26.0,13.0,1.0,1.0,47.0,32.0,35.0,21.0,13.0,12.0,32.0,,1.0,1.0,1.0,1.0,70.0,1.0,28.0,29.0,1.0,1.0
171,schupfe01,1917,WS,NY1,NL,26.0,1.0,15.0,26.0,13.0,34.0,1.0,32.0,18.0,9.0,1.0,7.0,26.0,28.0,,1.0,1.0,1.0,1.0,43.0,1.0,6.0,1.0,1.0,18.0
172,tesreje01,1917,WS,NY1,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,1.0
173,willile01,1917,WS,CHA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,9.0,34.0,,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0
174,bushjo01,1918,WS,BOS,AL,1.0,26.0,15.0,13.0,13.0,1.0,26.0,28.0,12.0,12.0,1.0,10.0,1.0,25.0,,1.0,1.0,1.0,1.0,34.0,18.0,9.0,15.0,1.0,18.0
175,douglph01,1918,WS,CHN,NL,1.0,26.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,26.0,,1.0,1.0,1.0,1.0,6.0,18.0,4.0,15.0,1.0,1.0
176,hendrcl01,1918,WS,CHN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,1.0
177,jonessa01,1918,WS,BOS,AL,1.0,26.0,1.0,13.0,13.0,1.0,1.0,28.0,12.0,12.0,1.0,16.0,15.0,24.0,,1.0,1.0,1.0,1.0,37.0,1.0,9.0,15.0,1.0,1.0
178,maysca01,1918,WS,BOS,AL,50.0,1.0,15.0,26.0,26.0,1.0,1.0,55.0,16.0,9.0,1.0,10.0,15.0,18.0,,1.0,1.0,26.0,1.0,64.0,1.0,6.0,15.0,1.0,1.0
179,ruthba01,1918,WS,BOS,AL,50.0,1.0,15.0,26.0,13.0,34.0,1.0,52.0,21.0,9.0,1.0,23.0,12.0,23.0,,1.0,21.0,26.0,1.0,69.0,1.0,6.0,15.0,1.0,34.0
180,tylerle01,1918,WS,CHN,NL,26.0,26.0,29.0,38.0,13.0,1.0,1.0,70.0,23.0,12.0,1.0,35.0,12.0,19.0,,1.0,1.0,1.0,1.0,92.0,1.0,15.0,58.0,1.0,18.0
181,vaughhi01,1918,WS,CHN,NL,26.0,50.0,29.0,38.0,38.0,34.0,1.0,82.0,27.0,12.0,1.0,16.0,49.0,20.0,,26.0,1.0,26.0,1.0,97.0,1.0,9.0,43.0,1.0,34.0
182,cicoted01,1919,WS,CHA,AL,26.0,50.0,29.0,38.0,26.0,1.0,1.0,66.0,30.0,28.0,1.0,16.0,21.0,25.0,,1.0,1.0,26.0,1.0,88.0,1.0,26.0,15.0,34.0,34.0
183,ellerho01,1919,WS,CIN,NL,50.0,1.0,15.0,26.0,26.0,34.0,1.0,55.0,21.0,16.0,21.0,7.0,43.0,20.0,,1.0,1.0,26.0,1.0,72.0,1.0,15.0,1.0,1.0,1.0
184,fishera01,1919,WS,CIN,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,24.0,12.0,9.0,1.0,7.0,7.0,27.0,,1.0,1.0,1.0,1.0,30.0,1.0,9.0,1.0,1.0,18.0
185,jamesbi01,1919,WS,CHA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,13.0,12.0,1.0,10.0,7.0,43.0,,1.0,1.0,26.0,1.0,24.0,1.0,12.0,1.0,1.0,1.0
186,kerrdi01,1919,WS,CHA,AL,50.0,1.0,15.0,26.0,26.0,34.0,1.0,58.0,23.0,12.0,1.0,10.0,18.0,22.0,,1.0,1.0,26.0,1.0,73.0,1.0,12.0,15.0,1.0,18.0
187,lowdegr01,1919,WS,CHA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,4.0,1.0,50.0,,1.0,1.0,26.0,1.0,8.0,18.0,4.0,15.0,1.0,1.0
188,luquedo01,1919,WS,CIN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,16.0,3.0,1.0,1.0,1.0,18.0,7.0,,1.0,1.0,1.0,1.0,17.0,34.0,1.0,1.0,1.0,1.0
189,mayerer01,1919,WS,CHA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,18.0,4.0,15.0,1.0,1.0
190,ringji01,1919,WS,CIN,NL,26.0,26.0,15.0,13.0,13.0,34.0,1.0,43.0,12.0,5.0,1.0,20.0,12.0,15.0,,1.0,1.0,50.0,1.0,58.0,18.0,4.0,15.0,1.0,1.0
191,ruethdu01,1919,WS,CIN,NL,26.0,1.0,15.0,26.0,13.0,1.0,1.0,43.0,20.0,16.0,1.0,13.0,4.0,25.0,,1.0,1.0,1.0,1.0,57.0,1.0,15.0,29.0,34.0,1.0
192,sallesl01,1919,WS,CIN,NL,26.0,26.0,15.0,26.0,13.0,1.0,1.0,41.0,30.0,9.0,1.0,4.0,7.0,35.0,,1.0,1.0,1.0,100.0,60.0,1.0,18.0,43.0,1.0,18.0
193,wilkiro01,1919,WS,CHA,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,23.0,15.0,12.0,1.0,13.0,9.0,35.0,,1.0,1.0,26.0,1.0,35.0,18.0,12.0,43.0,1.0,18.0
194,willile01,1919,WS,CHA,AL,1.0,75.0,29.0,38.0,13.0,1.0,1.0,50.0,20.0,47.0,1.0,26.0,12.0,23.0,,1.0,1.0,1.0,1.0,67.0,1.0,34.0,58.0,34.0,1.0
195,bagbyji01,1920,WS,CLE,AL,26.0,26.0,15.0,26.0,13.0,1.0,1.0,46.0,32.0,12.0,1.0,4.0,9.0,35.0,,26.0,21.0,1.0,1.0,61.0,1.0,12.0,15.0,1.0,34.0
196,cadorle01,1920,WS,BRO,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,7.0,7.0,9.0,1.0,4.0,4.0,45.0,,1.0,1.0,1.0,1.0,12.0,18.0,6.0,1.0,34.0,1.0
197,caldwra02,1920,WS,CLE,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,1.0,67.0,,1.0,1.0,1.0,1.0,6.0,1.0,6.0,15.0,1.0,1.0
198,covelst01,1920,WS,CLE,AL,75.0,1.0,29.0,38.0,38.0,34.0,1.0,82.0,24.0,9.0,1.0,7.0,24.0,17.0,,1.0,1.0,1.0,1.0,97.0,1.0,6.0,15.0,1.0,34.0
199,grimebu01,1920,WS,BRO,NL,26.0,50.0,29.0,38.0,13.0,34.0,1.0,59.0,37.0,35.0,41.0,29.0,12.0,30.0,,26.0,1.0,1.0,1.0,89.0,1.0,28.0,1.0,1.0,18.0
200,mailsdu01,1920,WS,CLE,AL,26.0,1.0,15.0,13.0,13.0,34.0,1.0,48.0,10.0,1.0,1.0,20.0,18.0,13.0,,1.0,1.0,1.0,1.0,59.0,1.0,1.0,29.0,1.0,18.0
201,mamaual01,1920,WS,BRO,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,13.0,4.0,9.0,1.0,1.0,15.0,16.0,,1.0,1.0,1.0,1.0,14.0,18.0,6.0,1.0,1.0,1.0
202,marquru01,1920,WS,BRO,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,28.0,12.0,12.0,1.0,10.0,18.0,23.0,,26.0,1.0,1.0,1.0,37.0,1.0,9.0,15.0,1.0,1.0
203,mitchcl01,1920,WS,BRO,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,6.0,1.0,1.0,10.0,4.0,21.0,,1.0,1.0,1.0,1.0,20.0,18.0,4.0,15.0,1.0,1.0
204,pfeffje01,1920,WS,BRO,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,7.0,5.0,1.0,7.0,4.0,31.0,,26.0,21.0,1.0,1.0,16.0,18.0,4.0,1.0,1.0,1.0
205,smithsh01,1920,WS,BRO,NL,26.0,26.0,15.0,26.0,26.0,1.0,1.0,52.0,16.0,5.0,1.0,10.0,9.0,19.0,,1.0,1.0,1.0,1.0,60.0,1.0,6.0,1.0,1.0,34.0
206,uhlege01,1920,WS,CLE,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,9.0,11.0,,1.0,1.0,1.0,1.0,11.0,34.0,1.0,1.0,1.0,1.0
207,barneje01,1921,WS,NY1,NL,50.0,1.0,29.0,1.0,1.0,1.0,1.0,50.0,16.0,12.0,21.0,20.0,52.0,19.0,,1.0,21.0,26.0,1.0,64.0,50.0,9.0,1.0,1.0,1.0
208,colliri01,1921,WS,NYA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,16.0,1.0,4.0,1.0,100.0,,1.0,1.0,1.0,1.0,7.0,1.0,12.0,1.0,34.0,1.0
209,douglph01,1921,WS,NY1,NL,50.0,26.0,29.0,38.0,26.0,1.0,1.0,79.0,32.0,24.0,21.0,16.0,49.0,24.0,,1.0,21.0,1.0,1.0,97.0,1.0,18.0,72.0,1.0,18.0
210,harpeha01,1921,WS,NYA,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,5.0,6.0,12.0,41.0,7.0,4.0,43.0,,1.0,1.0,1.0,1.0,10.0,1.0,9.0,1.0,1.0,1.0
211,hoytwa01,1921,WS,NYA,AL,50.0,26.0,29.0,38.0,38.0,34.0,1.0,82.0,29.0,1.0,1.0,35.0,52.0,20.0,,1.0,1.0,1.0,1.0,106.0,1.0,6.0,29.0,1.0,18.0
212,maysca01,1921,WS,NYA,AL,26.0,50.0,29.0,38.0,38.0,34.0,1.0,79.0,32.0,20.0,1.0,1.0,26.0,22.0,,1.0,1.0,26.0,1.0,97.0,1.0,18.0,29.0,1.0,34.0
213,nehfar01,1921,WS,NY1,NL,26.0,50.0,29.0,38.0,38.0,34.0,1.0,79.0,21.0,16.0,1.0,41.0,24.0,16.0,,1.0,21.0,1.0,1.0,100.0,1.0,18.0,15.0,67.0,18.0
214,piercbi01,1921,WS,NYA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,7.0,50.0,,1.0,1.0,1.0,1.0,5.0,18.0,1.0,1.0,1.0,1.0
215,quinnja01,1921,WS,NYA,AL,1.0,26.0,1.0,1.0,1.0,1.0,1.0,12.0,13.0,16.0,1.0,7.0,7.0,45.0,,1.0,1.0,1.0,1.0,21.0,1.0,12.0,1.0,1.0,18.0
216,rogerto01,1921,WS,NYA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,1.0,1.0,4.0,43.0,,1.0,1.0,1.0,1.0,8.0,18.0,4.0,1.0,1.0,1.0
217,shawkbo01,1921,WS,NYA,AL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,28.0,21.0,28.0,1.0,20.0,15.0,36.0,,1.0,1.0,1.0,1.0,45.0,1.0,26.0,15.0,1.0,1.0
218,toneyfr01,1921,WS,NY1,NL,1.0,1.0,15.0,26.0,1.0,1.0,1.0,9.0,12.0,28.0,1.0,10.0,4.0,50.0,,1.0,1.0,1.0,1.0,19.0,1.0,20.0,15.0,1.0,1.0
219,barneje01,1922,WS,NY1,NL,1.0,1.0,1.0,13.0,13.0,1.0,1.0,31.0,13.0,9.0,21.0,7.0,18.0,21.0,,1.0,1.0,1.0,1.0,42.0,1.0,9.0,1.0,1.0,1.0
220,bushjo01,1922,WS,NYA,AL,1.0,50.0,15.0,26.0,13.0,1.0,1.0,46.0,33.0,31.0,1.0,16.0,18.0,36.0,,26.0,1.0,1.0,1.0,67.0,1.0,23.0,15.0,1.0,67.0
221,hoytwa01,1922,WS,NYA,AL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,25.0,18.0,5.0,1.0,7.0,12.0,37.0,,1.0,1.0,1.0,1.0,35.0,18.0,9.0,1.0,67.0,1.0
222,jonessa01,1922,WS,NYA,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,18.0,,1.0,1.0,1.0,1.0,9.0,34.0,1.0,15.0,1.0,1.0
223,maysca01,1922,WS,NYA,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,25.0,15.0,16.0,1.0,7.0,4.0,31.0,,1.0,1.0,1.0,1.0,34.0,1.0,12.0,15.0,1.0,18.0
224,mcquihu01,1922,WS,NY1,NL,26.0,1.0,1.0,13.0,13.0,1.0,1.0,28.0,13.0,12.0,21.0,7.0,12.0,26.0,,1.0,1.0,1.0,1.0,35.0,1.0,9.0,1.0,1.0,18.0
225,nehfar01,1922,WS,NY1,NL,26.0,1.0,15.0,26.0,13.0,1.0,1.0,49.0,18.0,16.0,1.0,10.0,18.0,22.0,,26.0,21.0,26.0,1.0,62.0,1.0,15.0,58.0,67.0,1.0
226,ryanro01,1922,WS,NY1,NL,26.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,7.0,18.0,,1.0,1.0,1.0,1.0,7.0,18.0,1.0,1.0,1.0,1.0
227,scottja01,1922,WS,NY1,NL,26.0,1.0,1.0,13.0,13.0,34.0,1.0,28.0,7.0,1.0,1.0,4.0,7.0,14.0,,1.0,1.0,26.0,1.0,33.0,1.0,1.0,1.0,1.0,1.0
228,shawkbo01,1922,WS,NYA,AL,1.0,1.0,1.0,13.0,13.0,1.0,1.0,31.0,13.0,12.0,21.0,7.0,12.0,23.0,,1.0,41.0,1.0,1.0,39.0,1.0,9.0,1.0,1.0,18.0
229,barnevi01,1923,WS,NY1,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,15.0,7.0,1.0,1.0,1.0,12.0,23.0,,1.0,1.0,1.0,1.0,19.0,18.0,1.0,1.0,1.0,1.0
230,bentlja01,1923,WS,NY1,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,21.0,16.0,28.0,41.0,13.0,4.0,36.0,,1.0,1.0,26.0,1.0,35.0,18.0,23.0,1.0,34.0,18.0
231,bushjo01,1923,WS,NYA,AL,26.0,26.0,29.0,13.0,13.0,1.0,1.0,51.0,12.0,9.0,21.0,13.0,15.0,14.0,,1.0,1.0,1.0,1.0,59.0,34.0,6.0,1.0,1.0,34.0
232,hoytwa01,1923,WS,NYA,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,8.0,7.0,16.0,1.0,4.0,1.0,41.0,,1.0,1.0,1.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0
233,jonessa01,1923,WS,NYA,AL,1.0,26.0,15.0,13.0,1.0,1.0,26.0,31.0,9.0,5.0,21.0,7.0,9.0,15.0,,1.0,1.0,1.0,1.0,38.0,18.0,4.0,1.0,1.0,18.0
234,jonnacl01,1923,WS,NY1,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,4.0,4.0,15.0,,1.0,1.0,1.0,1.0,9.0,18.0,1.0,1.0,1.0,1.0
235,mcquihu01,1923,WS,NY1,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,28.0,18.0,20.0,41.0,13.0,9.0,32.0,,1.0,1.0,1.0,1.0,42.0,1.0,15.0,29.0,1.0,18.0
236,nehfar01,1923,WS,NY1,NL,26.0,26.0,15.0,26.0,13.0,34.0,1.0,50.0,16.0,20.0,21.0,20.0,21.0,19.0,,1.0,1.0,1.0,1.0,63.0,1.0,15.0,1.0,1.0,50.0
237,pennohe01,1923,WS,NYA,AL,50.0,1.0,29.0,26.0,13.0,1.0,26.0,53.0,30.0,28.0,60.0,4.0,24.0,28.0,,1.0,1.0,1.0,1.0,71.0,18.0,20.0,1.0,1.0,18.0
238,ryanro01,1923,WS,NY1,NL,26.0,1.0,29.0,1.0,1.0,1.0,1.0,29.0,18.0,16.0,1.0,10.0,9.0,32.0,,1.0,21.0,1.0,1.0,40.0,34.0,12.0,1.0,34.0,1.0
239,scottja01,1923,WS,NY1,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,10.0,15.0,16.0,1.0,4.0,7.0,53.0,,1.0,1.0,1.0,1.0,20.0,1.0,15.0,15.0,1.0,1.0
240,shawkbo01,1923,WS,NYA,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,24.0,20.0,12.0,1.0,13.0,7.0,37.0,,1.0,1.0,26.0,1.0,39.0,1.0,9.0,1.0,1.0,18.0
241,watsomu01,1923,WS,NY1,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,7.0,7.0,12.0,1.0,4.0,4.0,45.0,,1.0,1.0,1.0,1.0,12.0,1.0,9.0,15.0,1.0,1.0
