playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,deathYear,deathMonth,deathDay,deathCountry,deathState,weight,height,bats,throws
alouma01,1305.0,100.0,70.0,D.R.,San Cristobal,1862.0,91.0,8.0,D.R.,Distrito Nacional,120.0,65.0,L,L
aloumo01,1614.0,55.0,8.0,USA,GA,,,,,,151.0,80.0,R,R
alperwh01,653.0,91.0,31.0,USA,PA,938.0,100.0,80.0,USA,PA,145.0,68.0,R,R
alstode01,1460.0,73.0,70.0,USA,NY,,,,,,145.0,73.0,L,R
alstoga01,1670.0,100.0,24.0,USA,NY,,,,,,151.0,78.0,R,R
alstoto01,1172.0,1.0,100.0,USA,NC,1621.0,100.0,97.0,USA,NC,182.0,85.0,L,R
alstowa01,1007.0,100.0,1.0,USA,OH,1501.0,82.0,1.0,USA,OH,164.0,78.0,R,R
altampo01,1460.0,37.0,54.0,Nicaragua,Matagalpa,,,,,,139.0,73.0,R,R
altavda01,1902.0,73.0,24.0,USA,PA,,,,,,202.0,70.0,R,R
altener01,819.0,100.0,1.0,USA,OH,1461.0,73.0,27.0,USA,CA,139.0,73.0,R,L
altenje01,808.0,1.0,4.0,USA,MI,1353.0,19.0,37.0,USA,MI,117.0,65.0,L,R
altheaa01,1891.0,1.0,44.0,Germany,Rhineland-Palatinate,,,,,,189.0,85.0,R,R
altizda01,620.0,91.0,18.0,USA,IL,1233.0,37.0,44.0,USA,IL,120.0,68.0,L,R
altmage01,1250.0,19.0,64.0,USA,NC,,,,,,170.0,83.0,L,R
altobjo01,1239.0,37.0,84.0,USA,MI,1996.0,19.0,8.0,USA,NY,151.0,73.0,L,L
altroni01,620.0,73.0,47.0,USA,OH,1246.0,1.0,64.0,USA,DC,166.0,68.0,B,L
altuvjo01,1879.0,37.0,18.0,Venezuela,Carabobo,,,,,,127.0,58.0,R,R
alusige01,1272.0,10.0,34.0,USA,PA,1956.0,28.0,64.0,USA,NJ,139.0,80.0,R,R
alvarab01,1791.0,82.0,54.0,USA,CA,,,,,,157.0,78.0,L,L
alvarcl01,1636.0,37.0,57.0,Venezuela,Anzoategui,,,,,,145.0,70.0,R,R
alvarda01,1868.0,1.0,54.0,D.R.,Santiago,,,,,,132.0,75.0,L,L
alvarda02,1857.0,91.0,21.0,Cuba,,,,,,,145.0,78.0,R,R
alvared01,1879.0,1.0,97.0,USA,FL,,,,,,151.0,65.0,L,R
alvarfr01,2001.0,91.0,60.0,Venezuela,Miranda,,,,,,222.0,68.0,R,R
alvarga01,1703.0,19.0,18.0,Mexico,Sonora,,,,,,151.0,75.0,R,R
alvarhe01,1879.0,28.0,57.0,Venezuela,Carabobo,,,,,,176.0,73.0,R,R
alvarjo01,1504.0,28.0,37.0,USA,FL,,,,,,132.0,68.0,R,R
alvarjo02,1868.0,37.0,18.0,Venezuela,Anzoategui,,,,,,164.0,70.0,L,L
alvarjo03,1935.0,37.0,67.0,Venezuela,Zulia,,,,,,220.0,73.0,L,L
alvarju01,1692.0,64.0,27.0,USA,FL,,,,,,145.0,75.0,L,L
alvarlu01,1426.0,1.0,47.0,P.R.,,1728.0,19.0,64.0,P.R.,,122.0,65.0,R,R
alvaror01,1460.0,10.0,90.0,P.R.,,1929.0,19.0,100.0,P.R.,,126.0,73.0,R,R
alvaros01,1250.0,82.0,60.0,Cuba,Matanzas,1822.0,19.0,24.0,Mexico,Jalisco,126.0,68.0,R,R
alvarpe01,1846.0,10.0,18.0,D.R.,Distrito Nacional,,,,,,232.0,80.0,L,R
alvarrj01,1891.0,46.0,24.0,USA,FL,,,,,,217.0,75.0,R,R
alvarro01,1305.0,28.0,57.0,Cuba,Pinar del Rio,1876.0,91.0,97.0,USA,FL,149.0,70.0,R,R
alvarta01,1670.0,91.0,80.0,Mexico,Sonora,,,,,,226.0,80.0,R,R
alvarto01,1758.0,37.0,31.0,Venezuela,Distrito Federal,,,,,,170.0,75.0,R,R
alvarvi01,1725.0,91.0,24.0,Mexico,Sinaloa,,,,,,107.0,68.0,L,L
alvarwi01,1658.0,19.0,77.0,Venezuela,Zulia,,,,,,139.0,75.0,L,L
alvaryo01,1957.0,46.0,87.0,Cuba,,,,,,,201.0,85.0,L,R
alvisma01,1305.0,10.0,4.0,USA,TX,,,,,,151.0,70.0,R,R
alvorbi01,476.0,64.0,31.0,USA,MO,737.0,28.0,21.0,USA,FL,154.0,68.0,R,R
alyeabr01,1327.0,100.0,24.0,USA,NJ,,,,,,189.0,80.0,R,R
alzolad01,1935.0,19.0,1.0,Venezuela,Bolivar,,,,,,180.0,75.0,R,R
amalfjo01,1261.0,1.0,74.0,USA,CA,,,,,,139.0,70.0,R,R
amarari01,1570.0,28.0,1.0,USA,CA,,,,,,139.0,73.0,R,R
amarial01,1868.0,28.0,18.0,Venezuela,Anzoategui,,,,,,120.0,58.0,L,R
amaroru01,1283.0,1.0,18.0,Mexico,Tamaulipas,1943.0,19.0,100.0,USA,FL,132.0,70.0,R,R
amaroru02,1603.0,10.0,37.0,USA,PA,,,,,,132.0,68.0,B,R
amblewa01,1051.0,91.0,24.0,USA,PA,1688.0,1.0,8.0,USA,FL,126.0,63.0,R,R
ambrech01,1758.0,100.0,60.0,USA,TX,,,,,,157.0,75.0,R,R
ambrihe01,1813.0,37.0,77.0,USA,CA,,,,,,214.0,78.0,L,R
amburtr01,1924.0,82.0,77.0,USA,FL,,,,,,182.0,78.0,R,R
amelued01,1537.0,28.0,41.0,USA,CA,,,,,,145.0,70.0,L,L
amesre01,686.0,64.0,4.0,USA,OH,858.0,82.0,24.0,USA,OH,151.0,68.0,B,R
amesst01,1857.0,19.0,47.0,USA,WA,,,,,,176.0,75.0,R,R
amezaal01,1747.0,1.0,50.0,Mexico,Sonora,,,,,,126.0,70.0,B,R
amoledo01,598.0,1.0,1.0,USA,PA,537.0,19.0,27.0,USA,DE,126.0,65.0,R,L
amorosa01,1216.0,1.0,97.0,Cuba,Matanzas,1608.0,46.0,87.0,USA,FL,132.0,60.0,L,L
amorvi01,1239.0,64.0,24.0,Cuba,La Habana,,,,,,147.0,80.0,R,R
anckewa01,808.0,28.0,31.0,USA,NY,1099.0,10.0,41.0,USA,NJ,157.0,75.0,R,R
anderal01,1040.0,1.0,90.0,USA,GA,1514.0,46.0,74.0,USA,GA,126.0,70.0,R,R
anderal02,1592.0,1.0,21.0,USA,OH,,,,,,142.0,70.0,L,L
anderan01,1128.0,91.0,41.0,USA,WA,1474.0,55.0,57.0,USA,WA,135.0,70.0,R,R
anderbi01,830.0,91.0,90.0,USA,MA,1487.0,19.0,41.0,USA,MA,126.0,75.0,R,L
anderbo01,1272.0,73.0,93.0,USA,IN,1916.0,19.0,37.0,USA,OK,182.0,83.0,R,R
anderbr01,1592.0,1.0,57.0,USA,MD,,,,,,132.0,75.0,L,L
anderbr02,1681.0,28.0,84.0,USA,VA,,,,,,157.0,75.0,B,L
anderbr03,1791.0,19.0,34.0,USA,AZ,,,,,,195.0,78.0,R,R
anderbr04,1857.0,10.0,1.0,USA,TX,,,,,,207.0,83.0,L,L
anderbr05,1835.0,100.0,50.0,USA,CA,,,,,,170.0,75.0,L,R
anderbr06,1913.0,37.0,60.0,USA,OK,,,,,,180.0,80.0,R,R
anderbu01,1504.0,37.0,87.0,USA,NY,,,,,,182.0,80.0,R,R
anderch01,1846.0,91.0,97.0,USA,TX,,,,,,182.0,75.0,R,R
anderco01,1879.0,73.0,44.0,USA,CA,,,,,,220.0,83.0,R,R
andercr01,1305.0,55.0,1.0,USA,DC,,,,,,176.0,78.0,R,R
anderda01,531.0,82.0,31.0,USA,PA,336.0,19.0,70.0,USA,PA,,,,L
anderda02,1548.0,64.0,1.0,USA,KY,,,,,,151.0,78.0,R,R
anderdr01,1780.0,46.0,27.0,USA,NE,,,,,,164.0,78.0,L,R
anderdr02,1924.0,19.0,70.0,USA,NV,,,,,,176.0,80.0,R,R
anderdw01,1404.0,91.0,74.0,USA,CA,,,,,,126.0,70.0,R,R
anderfe01,1084.0,1.0,27.0,USA,KS,1420.0,19.0,37.0,USA,MO,170.0,75.0,R,R
anderfr01,719.0,100.0,34.0,USA,NC,1139.0,91.0,24.0,USA,NC,145.0,78.0,R,R
anderga01,1681.0,46.0,97.0,USA,CA,,,,,,157.0,80.0,L,L
anderge01,763.0,73.0,84.0,USA,OH,1206.0,37.0,90.0,USA,OH,120.0,63.0,L,R
andergo01,664.0,1.0,41.0,USA,OH,684.0,19.0,47.0,USA,IN,,,L,R
anderha01,929.0,10.0,31.0,USA,MO,1367.0,37.0,1.0,USA,MO,120.0,70.0,R,R
anderha02,1228.0,73.0,31.0,USA,MD,1688.0,46.0,34.0,USA,DE,176.0,80.0,L,R
anderia01,1968.0,37.0,4.0,USA,NY,,,,,,132.0,80.0,R,R
anderja01,1758.0,46.0,27.0,USA,IL,,,,,,155.0,73.0,L,R
anderji01,1515.0,10.0,74.0,USA,CA,,,,,,132.0,73.0,R,R
anderji02,1725.0,1.0,70.0,USA,VA,,,,,,164.0,75.0,L,L
anderjo01,587.0,100.0,44.0,Norway,,1032.0,55.0,74.0,USA,MA,145.0,78.0,B,R
anderjo02,1205.0,91.0,74.0,USA,MN,1688.0,100.0,64.0,USA,TX,157.0,75.0,R,R
anderjo03,1791.0,64.0,31.0,USA,KY,,,,,,164.0,78.0,L,R
anderju01,1902.0,73.0,90.0,USA,TX,,,,,,207.0,80.0,L,R
anderke01,1581.0,64.0,37.0,USA,SC,,,,,,145.0,75.0,R,R
anderla01,1460.0,100.0,8.0,USA,CA,,,,,,157.0,80.0,R,R
anderla02,1471.0,37.0,18.0,USA,OR,,,,,,170.0,80.0,R,R
anderla03,1846.0,73.0,80.0,USA,CA,,,,,,189.0,83.0,L,L
anderma01,1725.0,64.0,54.0,USA,KY,,,,,,170.0,83.0,R,R
anderma02,1703.0,1.0,18.0,USA,AL,,,,,,157.0,68.0,L,R
andermi01,1449.0,46.0,70.0,USA,SC,,,,,,170.0,78.0,R,R
andermi02,1614.0,55.0,97.0,USA,TX,,,,,,170.0,80.0,R,R
anderni01,1879.0,55.0,14.0,USA,MN,,,,,,176.0,83.0,R,R
anderre01,1018.0,46.0,60.0,USA,IA,1340.0,64.0,21.0,USA,IA,182.0,80.0,R,R
anderri01,1471.0,100.0,80.0,USA,CA,1568.0,46.0,74.0,USA,CA,182.0,78.0,R,R
anderri02,1504.0,91.0,93.0,USA,WA,,,,,,139.0,73.0,R,R
andersc01,1570.0,64.0,1.0,USA,OR,,,,,,157.0,88.0,R,R
andersh01,1924.0,82.0,93.0,USA,FL,,,,,,205.0,88.0,R,R
andersp01,1261.0,10.0,70.0,USA,SD,1849.0,91.0,11.0,USA,CA,132.0,65.0,R,R
anderta01,1913.0,37.0,87.0,USA,FL,,,,,,174.0,78.0,R,R
anderti01,1913.0,46.0,74.0,USA,AL,,,,,,151.0,75.0,R,R
anderty01,1868.0,100.0,97.0,USA,NV,,,,,,195.0,78.0,L,L
anderva01,509.0,46.0,57.0,USA,IL,925.0,91.0,14.0,USA,IL,126.0,68.0,R,R
anderwa01,852.0,73.0,80.0,USA,MI,1581.0,1.0,18.0,USA,MI,120.0,78.0,L,L
anderwi01,730.0,64.0,41.0,USA,TX,1045.0,100.0,60.0,USA,TX,107.0,68.0,L,L
andinro01,1813.0,28.0,80.0,USA,FL,,,,,,151.0,70.0,R,R
andrast01,1747.0,10.0,18.0,USA,CA,,,,,,195.0,75.0,R,R
andrecl01,1747.0,37.0,47.0,USA,FL,,,,,,139.0,73.0,R,L
andreed01,432.0,28.0,14.0,USA,OH,831.0,64.0,37.0,USA,FL,120.0,63.0,R,R
andreel01,896.0,100.0,34.0,USA,SC,1434.0,91.0,80.0,USA,SC,139.0,73.0,L,R
andreer01,1084.0,1.0,34.0,USA,IN,1822.0,73.0,60.0,USA,FL,170.0,75.0,R,R
andrefr01,1460.0,37.0,11.0,USA,LA,1996.0,100.0,64.0,USA,IL,124.0,63.0,R,R
andrehu01,1128.0,64.0,100.0,USA,OK,1876.0,19.0,34.0,USA,KS,132.0,73.0,R,R
andreiv01,962.0,37.0,18.0,USA,AL,1313.0,91.0,77.0,USA,AL,170.0,75.0,R,R
andreji01,498.0,46.0,14.0,USA,MA,470.0,100.0,87.0,USA,IL,,,,
andrejo01,1139.0,1.0,8.0,USA,MA,1394.0,91.0,80.0,USA,MA,170.0,83.0,L,R
andrejo02,1426.0,10.0,27.0,USA,CA,,,,,,139.0,68.0,L,L
andrejo03,1879.0,46.0,27.0,USA,MA,,,,,,192.0,75.0,R,R
andreki01,1471.0,91.0,44.0,USA,CA,,,,,,120.0,68.0,R,R
andremi01,1360.0,55.0,27.0,USA,CA,,,,,,164.0,80.0,R,R
andrena01,1029.0,73.0,97.0,USA,NC,1594.0,28.0,84.0,USA,NC,164.0,73.0,R,R
andrero01,1460.0,100.0,34.0,USA,CA,,,,,,151.0,73.0,R,R
andresh01,1670.0,64.0,90.0,USA,TX,,,,,,189.0,75.0,R,R
andrest01,1073.0,28.0,54.0,USA,MA,1648.0,46.0,31.0,USA,FL,142.0,70.0,R,R
andrewa01,432.0,73.0,57.0,USA,PA,912.0,1.0,64.0,USA,IN,132.0,80.0,R,R
andrima01,1868.0,64.0,90.0,USA,CA,,,,,,189.0,78.0,R,R
andrubi01,962.0,55.0,80.0,USA,TX,1474.0,19.0,37.0,USA,DC,151.0,73.0,R,R
andruel01,1857.0,64.0,84.0,Venezuela,Aragua,,,,,,182.0,73.0,R,R
andrufr01,332.0,64.0,74.0,USA,MI,871.0,91.0,31.0,USA,MI,151.0,78.0,R,R
andruwi01,421.0,82.0,44.0,CAN,ON,845.0,46.0,54.0,USA,MT,114.0,58.0,,
andujjo01,1460.0,100.0,67.0,D.R.,San Pedro de Macoris,1916.0,73.0,24.0,D.R.,San Pedro de Macoris,132.0,73.0,B,R
andujlu01,1681.0,91.0,70.0,D.R.,Peravia,,,,,,139.0,78.0,R,R
andujmi01,1935.0,19.0,4.0,D.R.,San Cristobal,,,,,,184.0,73.0,R,R
angelno01,1404.0,73.0,77.0,USA,CA,1969.0,100.0,67.0,USA,CO,139.0,70.0,L,L
anglema01,1824.0,73.0,31.0,USA,OH,,,,,,151.0,65.0,L,R
angleto01,929.0,82.0,4.0,USA,MD,1072.0,82.0,84.0,USA,KS,157.0,63.0,L,R
ankenpa01,1018.0,100.0,74.0,USA,TX,1568.0,1.0,41.0,USA,TX,76.0,53.0,R,R
ankieri01,1758.0,55.0,60.0,USA,FL,,,,,,182.0,75.0,L,L
annade01,1835.0,91.0,77.0,USA,IL,,,,,,145.0,70.0,L,R
annisbi01,410.0,37.0,77.0,USA,MA,684.0,46.0,31.0,USA,ME,107.0,60.0,R,
ansonca01,355.0,28.0,54.0,USA,IA,671.0,28.0,44.0,USA,IL,204.0,73.0,R,R
anthoer01,1625.0,91.0,24.0,USA,CA,,,,,,164.0,78.0,L,L
antoldu01,1868.0,64.0,27.0,USA,HI,,,,,,207.0,78.0,R,R
antoljo01,1062.0,28.0,34.0,USA,PA,1742.0,46.0,80.0,USA,PA,151.0,73.0,R,R
antonbi01,1183.0,37.0,60.0,USA,NY,1621.0,19.0,11.0,USA,MN,151.0,70.0,R,R
antonjo01,1051.0,55.0,47.0,USA,TN,1581.0,28.0,57.0,USA,TN,126.0,68.0,R,R
antonjo02,1216.0,28.0,37.0,USA,NY,1983.0,10.0,90.0,USA,NY,151.0,75.0,L,L
antonma01,1824.0,28.0,24.0,USA,MA,,,,,,164.0,75.0,R,R
antonte01,1913.0,100.0,14.0,USA,OK,,,,,,207.0,83.0,R,R
aokino01,1791.0,1.0,14.0,Japan,Miyazaki,,,,,,145.0,65.0,L,R
aparilu01,1261.0,28.0,93.0,Venezuela,Zulia,,,,,,120.0,65.0,R,R
apodabo01,1437.0,1.0,100.0,USA,CA,,,,,,132.0,70.0,R,R
apontlu01,1471.0,46.0,44.0,Venezuela,Anzoategui,,,,,,151.0,73.0,R,R
apostsh01,1979.0,19.0,34.0,Curacao,,,,,,,214.0,83.0,R,R
appelma01,1891.0,55.0,47.0,USA,TX,,,,,,195.0,85.0,R,R
appieke01,1625.0,100.0,18.0,USA,CA,,,,,,145.0,78.0,R,R
appleed01,797.0,10.0,93.0,USA,TX,804.0,1.0,87.0,USA,TX,136.0,73.0,R,R
applefr01,653.0,37.0,27.0,USA,PA,1287.0,28.0,67.0,USA,PA,145.0,78.0,R,R
applepe01,929.0,37.0,64.0,USA,CT,1367.0,1.0,57.0,USA,NJ,145.0,70.0,R,R
applilu01,962.0,28.0,4.0,USA,NC,1594.0,1.0,8.0,USA,GA,149.0,68.0,R,R
aquinar01,1924.0,28.0,70.0,D.R.,Distrito Nacional,,,,,,195.0,83.0,R,R
aquingr01,1747.0,1.0,34.0,D.R.,San Cristobal,,,,,,157.0,75.0,R,R
aquinja01,1902.0,91.0,70.0,D.R.,San Pedro de Macoris,,,,,,201.0,75.0,L,L
aquinlu01,1592.0,37.0,60.0,P.R.,,,,,,,114.0,73.0,R,R
aragoan01,774.0,64.0,4.0,Cuba,La Habana,1072.0,1.0,77.0,USA,NY,107.0,55.0,R,R
aragoja01,1051.0,91.0,64.0,Cuba,La Habana,1554.0,28.0,11.0,USA,FL,140.0,68.0,R,R
arandjo01,1968.0,37.0,74.0,Mexico,Baja California,,,,,,182.0,73.0,L,R
aranovi01,1935.0,10.0,21.0,Mexico,Veracruz,,,,,,205.0,78.0,R,R
araujel01,1891.0,55.0,47.0,Venezuela,Zulia,,,,,,264.0,90.0,L,L
araujpe01,1913.0,55.0,4.0,D.R.,San Cristobal,,,,,,189.0,80.0,R,R
arauzjo01,1968.0,64.0,8.0,Panama,Chiriqui,,,,,,164.0,73.0,B,R
archdma01,863.0,100.0,44.0,USA,MO,1099.0,73.0,14.0,USA,MO,111.0,63.0,L,L
archech01,1857.0,73.0,84.0,USA,NC,,,,,,164.0,78.0,R,R
archefr01,995.0,19.0,21.0,USA,TN,1461.0,82.0,100.0,USA,NC,161.0,73.0,L,L
archeji01,697.0,37.0,41.0,Ireland,Dublin,1153.0,19.0,93.0,USA,WI,130.0,68.0,R,R
archeji02,1239.0,37.0,80.0,USA,VA,1969.0,73.0,27.0,USA,FL,157.0,73.0,R,L
archige01,1040.0,28.0,87.0,USA,TN,1728.0,73.0,64.0,USA,TN,132.0,73.0,R,R
arciafr01,1868.0,73.0,44.0,Venezuela,La Guaira,,,,,,170.0,70.0,L,R
arciajo01,1360.0,64.0,70.0,Cuba,La Habana,1929.0,55.0,97.0,USA,FL,132.0,80.0,R,R
arciaor01,1924.0,64.0,11.0,Venezuela,Anzoategui,,,,,,154.0,73.0,R,R
arciaos01,1891.0,37.0,27.0,Venezuela,Anzoategui,,,,,,207.0,73.0,L,R
ardelda01,1338.0,37.0,87.0,USA,WA,,,,,,157.0,78.0,L,L
ardizru01,1095.0,91.0,64.0,Italy,Novara,1916.0,55.0,60.0,USA,CA,145.0,70.0,R,R
ardnejo01,421.0,10.0,87.0,USA,OH,845.0,73.0,47.0,USA,OH,120.0,60.0,R,R
ardoida01,1703.0,55.0,24.0,USA,LA,,,,,,176.0,73.0,R,R
arellfr01,686.0,1.0,90.0,USA,CA,617.0,100.0,41.0,USA,CA,145.0,73.0,R,R
arenano01,1891.0,28.0,50.0,USA,CA,,,,,,189.0,78.0,R,R
arencjp01,1835.0,1.0,14.0,USA,FL,,,,,,182.0,75.0,R,R
arftha01,1128.0,1.0,90.0,USA,MO,1742.0,100.0,44.0,USA,MO,157.0,68.0,L,L
ariasal01,1625.0,91.0,64.0,USA,NY,,,,,,151.0,80.0,R,R
ariasal02,1802.0,82.0,44.0,D.R.,Distrito Nacional,,,,,,114.0,70.0,R,R
ariasga01,1990.0,10.0,87.0,Venezuela,Aragua,,,,,,191.0,75.0,R,R
ariasge01,1681.0,19.0,37.0,USA,AZ,,,,,,157.0,70.0,R,R
ariasjo01,1813.0,73.0,67.0,D.R.,Distrito Nacional,,,,,,151.0,75.0,R,R
ariasru01,1228.0,46.0,18.0,Cuba,,1956.0,1.0,37.0,USA,FL,126.0,68.0,L,L
arihako01,1902.0,64.0,34.0,Japan,Hiroshima,,,,,,182.0,78.0,R,R
arletbu01,874.0,1.0,8.0,USA,CA,1233.0,37.0,50.0,USA,MN,201.0,80.0,B,R
arlicdo01,1360.0,10.0,47.0,USA,MI,,,,,,151.0,78.0,L,L
arlinst01,1382.0,73.0,80.0,USA,WA,1929.0,64.0,54.0,USA,CA,164.0,80.0,R,R
armasma01,1647.0,64.0,14.0,Venezuela,Anzoategui,,,,,,157.0,85.0,R,R
armasto01,1471.0,55.0,4.0,Venezuela,Anzoategui,,,,,,147.0,70.0,R,R
armasto02,1747.0,28.0,93.0,Venezuela,Anzoategui,,,,,,176.0,83.0,R,R
armbrch01,664.0,64.0,97.0,USA,OH,1233.0,82.0,21.0,USA,OR,145.0,65.0,R,R
armbred01,1415.0,55.0,11.0,Bahamas,New Providence,1996.0,19.0,54.0,Bahamas,New Providence,120.0,70.0,R,R
armbrha01,686.0,19.0,64.0,USA,OH,1086.0,100.0,31.0,USA,OH,157.0,68.0,L,L
armbror01,973.0,19.0,4.0,USA,AR,1273.0,82.0,4.0,USA,AL,164.0,68.0,R,R
armenro01,1924.0,46.0,97.0,Cuba,La Habana,,,,,,225.0,75.0,R,R
armoubi99,542.0,73.0,8.0,USA,PA,671.0,100.0,4.0,USA,MN,,,,
armstbo01,332.0,55.0,11.0,USA,MD,604.0,100.0,8.0,USA,TX,120.0,78.0,,
armstge01,1150.0,46.0,8.0,USA,NJ,1621.0,55.0,77.0,USA,NJ,157.0,68.0,R,R
armstho01,763.0,100.0,4.0,USA,OH,724.0,19.0,24.0,USA,NY,126.0,65.0,R,R
armstja01,1603.0,19.0,21.0,USA,NJ,,,,,,195.0,85.0,R,R
armstmi01,1482.0,19.0,21.0,USA,NY,,,,,,161.0,80.0,R,R
armstsh01,1879.0,73.0,34.0,USA,NC,,,,,,201.0,78.0,R,R
arndtha01,653.0,10.0,37.0,USA,IN,657.0,19.0,80.0,USA,IN,126.0,,R,R
arndtla01,1581.0,10.0,80.0,USA,OH,1902.0,1.0,8.0,USA,AZ,164.0,75.0,R,R
arnolbi01,344.0,19.0,4.0,USA,CT,363.0,1.0,57.0,USA,NY,,,,
arnolch01,1404.0,91.0,18.0,USA,CA,,,,,,120.0,68.0,R,R
arnolja01,1703.0,19.0,77.0,USA,MI,,,,,,157.0,78.0,R,R
arnolsc01,1570.0,64.0,57.0,USA,KY,,,,,,182.0,78.0,R,R
arnolto01,1537.0,37.0,8.0,USA,TX,,,,,,132.0,70.0,R,R
arnovmo01,995.0,91.0,50.0,USA,WI,1166.0,55.0,64.0,USA,WI,130.0,68.0,R,R
arnsbbr01,1581.0,64.0,64.0,USA,WA,,,,,,176.0,83.0,R,R
arntzor01,984.0,82.0,57.0,USA,IL,1313.0,1.0,90.0,USA,IA,170.0,75.0,R,R
arochre01,1592.0,10.0,77.0,Cuba,La Habana,,,,,,145.0,73.0,R,R
arojo01,1879.0,82.0,31.0,D.R.,La Vega,,,,,,214.0,73.0,R,R
arozara01,1935.0,10.0,90.0,Cuba,La Habana,,,,,,151.0,70.0,R,R
arraelu01,1957.0,28.0,27.0,Venezuela,Yaracuy,,,,,,139.0,68.0,L,R
arredjo01,1813.0,19.0,37.0,D.R.,San Pedro de Macoris,,,,,,157.0,73.0,R,R
arrieja01,1835.0,19.0,18.0,USA,MO,,,,,,207.0,83.0,R,R
arrigge01,1338.0,46.0,37.0,USA,IL,,,,,,151.0,75.0,L,L
arrojro01,1603.0,55.0,57.0,Cuba,Villa Clara,,,,,,189.0,83.0,R,R
arroybr01,1736.0,10.0,77.0,USA,FL,,,,,,151.0,80.0,R,R
arroych01,1935.0,37.0,97.0,USA,FL,,,,,,182.0,75.0,R,R
arroyfe01,1460.0,19.0,67.0,USA,CA,,,,,,145.0,78.0,R,R
arroylu01,1183.0,10.0,57.0,P.R.,,1929.0,1.0,41.0,P.R.,,142.0,63.0,L,L
arroyru01,1437.0,46.0,60.0,USA,NY,,,,,,164.0,78.0,L,L
arrueer01,1879.0,19.0,80.0,Cuba,Cienfuegos,,,,,,207.0,75.0,R,R
arteahu01,1924.0,1.0,74.0,Venezuela,Distrito Federal,,,,,,120.0,75.0,R,R
arundha01,388.0,10.0,24.0,USA,PA,430.0,19.0,80.0,USA,OH,101.0,58.0,,R
arundtu01,465.0,46.0,97.0,USA,NY,537.0,73.0,14.0,USA,NY,139.0,68.0,R,R
asadora01,1570.0,82.0,64.0,USA,CA,,,,,,151.0,75.0,R,R
asbelji01,1040.0,46.0,70.0,USA,TX,1273.0,55.0,18.0,USA,CA,164.0,73.0,R,R
asbjoca01,984.0,46.0,60.0,USA,MA,1313.0,1.0,67.0,USA,PA,165.0,75.0,R,R
ascanjo01,1824.0,37.0,4.0,Venezuela,Aragua,,,,,,164.0,70.0,R,R
ascheco01,1879.0,46.0,97.0,USA,MO,,,,,,176.0,75.0,L,R
asencmi01,1769.0,73.0,93.0,D.R.,Santo Domingo,,,,,,157.0,78.0,R,R
ashburi01,1183.0,19.0,60.0,USA,NE,1675.0,73.0,27.0,USA,NY,132.0,68.0,L,R
ashbyaa01,1968.0,37.0,77.0,USA,MO,,,,,,146.0,78.0,R,L
ashbyal01,1449.0,55.0,24.0,USA,CA,,,,,,151.0,78.0,B,R
ashbyan01,1625.0,55.0,34.0,USA,MO,,,,,,145.0,75.0,R,R
ashcrgr01,1968.0,10.0,34.0,USA,AL,,,,,,220.0,78.0,L,R
asheral01,1891.0,82.0,11.0,USA,FL,,,,,,220.0,83.0,R,R
ashfotu01,1482.0,100.0,11.0,USA,TN,,,,,,164.0,75.0,R,R
ashke01,896.0,73.0,50.0,USA,WV,1434.0,91.0,47.0,USA,WV,126.0,70.0,R,R
ashlebi01,1658.0,55.0,34.0,USA,MI,,,,,,195.0,90.0,R,R
ashlene01,1813.0,64.0,44.0,USA,IN,,,,,,226.0,75.0,R,R
asmusto01,642.0,73.0,84.0,USA,IL,1220.0,64.0,67.0,USA,IL,,70.0,,R
asprobo01,1305.0,46.0,60.0,USA,NY,,,,,,132.0,78.0,R,R
asproke01,1228.0,73.0,70.0,USA,NY,,,,,,145.0,73.0,R,R
assadja01,1957.0,55.0,97.0,Mexico,Baja California,,,,,,170.0,75.0,R,R
asselbr01,1471.0,73.0,74.0,USA,CA,,,,,,139.0,75.0,L,R
assenpa01,1548.0,100.0,31.0,USA,MI,,,,,,164.0,80.0,L,L
astacez01,1758.0,91.0,11.0,D.R.,Hato Mayor,,,,,,170.0,80.0,R,R
astacpe01,1636.0,91.0,90.0,D.R.,Hato Mayor,,,,,,137.0,78.0,R,R
astinba01,1891.0,82.0,70.0,USA,AR,,,,,,201.0,75.0,R,R
astrojo01,1128.0,73.0,1.0,USA,IL,1889.0,37.0,8.0,USA,FL,154.0,65.0,R,R
astudwi01,1891.0,82.0,44.0,Venezuela,Anzoategui,,,,,,201.0,65.0,R,R
asuajca01,1891.0,91.0,4.0,Venezuela,Lara,,,,,,120.0,63.0,L,R
atchisc01,1725.0,19.0,93.0,USA,TX,,,,,,170.0,78.0,R,R
atchlju01,1692.0,73.0,14.0,USA,WA,,,,,,189.0,80.0,L,L
atherch01,587.0,91.0,60.0,USA,NJ,845.0,100.0,54.0,Austria,,120.0,68.0,R,R
atherke01,1537.0,10.0,60.0,USA,VA,,,,,,170.0,83.0,R,R
atilalu01,1824.0,37.0,31.0,P.R.,,,,,,,195.0,78.0,R,R
atkinal01,454.0,19.0,27.0,USA,IL,1072.0,46.0,54.0,USA,MO,126.0,70.0,R,R
atkinbi01,1482.0,82.0,11.0,CAN,ON,,,,,,126.0,60.0,L,R
atkined01,344.0,,,USA,MD,,,,,,,,,
