playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
carpema01,2012,SLN,NL,NLWC,3B,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
cespeyo01,2012,OAK,AL,ALDS2,LF,58.0,63.0,131.0,14.0,1.0,1.0,1.0,1.0,,,
chambad01,2012,SLN,NL,NLCS,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
chambad01,2012,SLN,NL,NLCS,RF,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,,,
chambad01,2012,SLN,NL,NLDS1,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
chambjo03,2012,NYA,AL,ALCS,P,29.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,,,
chambjo03,2012,NYA,AL,ALDS1,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
chapmar01,2012,CIN,NL,NLDS2,P,29.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
chaveen01,2012,BAL,AL,ALDS1,RF,29.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,,,
chaveen01,2012,BAL,AL,ALWC,RF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
chaveer01,2012,NYA,AL,ALCS,3B,29.0,26.0,55.0,1.0,16.0,13.0,9.0,1.0,,,
chaveer01,2012,NYA,AL,ALDS1,3B,15.0,26.0,64.0,2.0,7.0,1.0,1.0,1.0,,,
chenwe02,2012,BAL,AL,ALDS1,P,1.0,13.0,20.0,1.0,7.0,1.0,1.0,1.0,,,
clippty01,2012,WAS,NL,NLDS1,P,29.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0,,,
cokeph01,2012,DET,AL,ALCS,P,43.0,1.0,18.0,2.0,7.0,1.0,1.0,1.0,,,
cokeph01,2012,DET,AL,ALDS2,P,29.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,
cokeph01,2012,DET,AL,WS,P,29.0,1.0,11.0,1.0,4.0,1.0,1.0,1.0,,,
cookry01,2012,OAK,AL,ALDS2,P,43.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,,,
cozarza01,2012,CIN,NL,NLDS2,SS,58.0,63.0,132.0,8.0,40.0,13.0,16.0,1.0,,,
craigal01,2012,SLN,NL,NLCS,1B,58.0,63.0,121.0,46.0,7.0,1.0,24.0,1.0,,,
craigal01,2012,SLN,NL,NLCS,LF,1.0,13.0,25.0,2.0,1.0,1.0,1.0,1.0,,,
craigal01,2012,SLN,NL,NLCS,RF,1.0,13.0,28.0,6.0,1.0,1.0,1.0,1.0,,,
craigal01,2012,SLN,NL,NLDS1,1B,58.0,63.0,132.0,34.0,10.0,1.0,9.0,1.0,,,
craigal01,2012,SLN,NL,NLWC,1B,1.0,13.0,28.0,11.0,4.0,1.0,1.0,1.0,,,
crawfbr01,2012,SFN,NL,NLCS,SS,86.0,88.0,173.0,12.0,52.0,1.0,24.0,1.0,,,
crawfbr01,2012,SFN,NL,NLDS2,SS,58.0,63.0,113.0,6.0,34.0,1.0,24.0,1.0,,,
crawfbr01,2012,SFN,NL,WS,SS,43.0,50.0,112.0,10.0,40.0,13.0,24.0,1.0,,,
crispco01,2012,OAK,AL,ALDS2,CF,58.0,63.0,131.0,9.0,1.0,13.0,1.0,1.0,,,
cruzne02,2012,TEX,AL,ALWC,RF,1.0,13.0,28.0,3.0,1.0,1.0,1.0,1.0,,,
cruzto03,2012,SLN,NL,NLDS1,C,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,
cuetojo01,2012,CIN,NL,NLDS2,P,1.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
darviyu01,2012,TEX,AL,ALWC,P,1.0,13.0,21.0,2.0,1.0,1.0,1.0,1.0,,,
davisch02,2012,BAL,AL,ALDS1,RF,58.0,63.0,132.0,6.0,4.0,1.0,1.0,1.0,,,
davisch02,2012,BAL,AL,ALWC,RF,1.0,13.0,22.0,1.0,1.0,1.0,1.0,1.0,,,
descada01,2012,SLN,NL,NLCS,2B,86.0,88.0,177.0,17.0,58.0,1.0,24.0,1.0,,,
descada01,2012,SLN,NL,NLDS1,2B,58.0,63.0,132.0,9.0,31.0,1.0,16.0,1.0,,,
descada01,2012,SLN,NL,NLWC,2B,1.0,13.0,28.0,3.0,16.0,1.0,1.0,1.0,,,
desmoia01,2012,WAS,NL,NLDS1,SS,58.0,63.0,132.0,9.0,40.0,13.0,31.0,1.0,,,
detwiro01,2012,WAS,NL,NLDS1,P,1.0,13.0,19.0,1.0,4.0,1.0,1.0,1.0,,,
dirksan01,2012,DET,AL,ALCS,LF,43.0,26.0,73.0,6.0,1.0,1.0,1.0,1.0,,,
dirksan01,2012,DET,AL,ALCS,RF,29.0,26.0,46.0,2.0,1.0,1.0,1.0,1.0,,,
dirksan01,2012,DET,AL,ALDS2,LF,58.0,26.0,60.0,8.0,1.0,1.0,1.0,1.0,,,
dirksan01,2012,DET,AL,ALDS2,RF,43.0,38.0,73.0,5.0,1.0,1.0,1.0,1.0,,,
dirksan01,2012,DET,AL,WS,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
dirksan01,2012,DET,AL,WS,RF,29.0,26.0,53.0,4.0,1.0,1.0,1.0,1.0,,,
donaljo02,2012,OAK,AL,ALDS2,3B,58.0,63.0,131.0,5.0,28.0,1.0,9.0,1.0,,,
doolise01,2012,OAK,AL,ALDS2,P,29.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,,,
doteloc01,2012,DET,AL,ALCS,P,15.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,,
doteloc01,2012,DET,AL,ALDS2,P,15.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
doteloc01,2012,DET,AL,WS,P,15.0,1.0,6.0,2.0,1.0,1.0,9.0,1.0,,,
drewst01,2012,OAK,AL,ALDS2,SS,58.0,63.0,131.0,12.0,49.0,13.0,31.0,1.0,,,
durbich01,2012,ATL,NL,NLWC,P,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
eppleco01,2012,NYA,AL,ALCS,P,43.0,1.0,12.0,1.0,7.0,1.0,1.0,1.0,,,
espinda01,2012,WAS,NL,NLDS1,2B,58.0,63.0,132.0,16.0,52.0,13.0,31.0,1.0,,,
fieldpr01,2012,DET,AL,ALCS,1B,43.0,50.0,117.0,38.0,10.0,13.0,9.0,1.0,,,
fieldpr01,2012,DET,AL,ALDS2,1B,58.0,63.0,131.0,33.0,4.0,13.0,16.0,1.0,,,
fieldpr01,2012,DET,AL,WS,1B,43.0,50.0,106.0,35.0,7.0,1.0,16.0,1.0,,,
fistedo01,2012,DET,AL,ALCS,P,1.0,13.0,20.0,2.0,4.0,1.0,1.0,1.0,,,
fistedo01,2012,DET,AL,ALDS2,P,1.0,13.0,22.0,2.0,4.0,1.0,1.0,1.0,,,
fistedo01,2012,DET,AL,WS,P,1.0,13.0,19.0,1.0,4.0,1.0,1.0,1.0,,,
flahery01,2012,BAL,AL,ALDS1,2B,15.0,26.0,49.0,5.0,16.0,13.0,9.0,1.0,,,
flahery01,2012,BAL,AL,ALWC,2B,1.0,13.0,19.0,4.0,16.0,1.0,24.0,1.0,,,
frazito01,2012,CIN,NL,NLDS2,1B,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,
frazito01,2012,CIN,NL,NLDS2,3B,15.0,13.0,31.0,1.0,7.0,1.0,9.0,1.0,,,
freemfr01,2012,ATL,NL,NLWC,1B,1.0,13.0,28.0,12.0,4.0,1.0,16.0,1.0,,,
freesda01,2012,SLN,NL,NLCS,3B,86.0,88.0,180.0,6.0,16.0,1.0,1.0,1.0,,,
freesda01,2012,SLN,NL,NLDS1,3B,58.0,63.0,126.0,8.0,28.0,13.0,9.0,1.0,,,
freesda01,2012,SLN,NL,NLWC,3B,1.0,13.0,19.0,1.0,4.0,1.0,1.0,1.0,,,
garciav01,2012,DET,AL,ALCS,RF,43.0,26.0,73.0,3.0,1.0,1.0,1.0,1.0,,,
garciav01,2012,DET,AL,ALDS2,RF,58.0,26.0,60.0,4.0,4.0,1.0,1.0,1.0,,,
garciav01,2012,DET,AL,WS,RF,29.0,26.0,52.0,1.0,1.0,1.0,1.0,1.0,,,
garcich02,2012,WAS,NL,NLDS1,P,15.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,,,
garcija01,2012,SFN,NL,NLCS,P,43.0,1.0,8.0,1.0,4.0,1.0,1.0,1.0,,,
garcija01,2012,SFN,NL,NLDS2,P,58.0,1.0,11.0,1.0,4.0,1.0,1.0,1.0,,,
garcija01,2012,SFN,NL,WS,P,15.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
garcija02,2012,SLN,NL,NLDS1,P,1.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
gardnbr01,2012,NYA,AL,ALCS,CF,15.0,13.0,25.0,3.0,1.0,1.0,1.0,1.0,,,
gardnbr01,2012,NYA,AL,ALCS,LF,1.0,13.0,25.0,6.0,1.0,1.0,1.0,1.0,,,
gardnbr01,2012,NYA,AL,ALDS1,LF,15.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
gentrcr01,2012,TEX,AL,ALWC,CF,1.0,13.0,25.0,2.0,1.0,1.0,1.0,1.0,,,
gonzagi01,2012,WAS,NL,NLDS1,P,15.0,26.0,31.0,1.0,4.0,1.0,1.0,1.0,,,
gonzami02,2012,WAS,NL,NLDS1,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
gonzami03,2012,BAL,AL,ALDS1,P,1.0,13.0,22.0,3.0,1.0,1.0,1.0,1.0,,,
gorzeto01,2012,WAS,NL,NLDS1,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
grandcu01,2012,NYA,AL,ALCS,CF,43.0,38.0,88.0,10.0,1.0,1.0,1.0,1.0,,,
grandcu01,2012,NYA,AL,ALDS1,CF,58.0,63.0,153.0,15.0,1.0,1.0,1.0,1.0,,,
griffaj01,2012,OAK,AL,ALDS2,P,1.0,13.0,16.0,2.0,1.0,1.0,1.0,1.0,,,
hamiljo03,2012,TEX,AL,ALWC,CF,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,
hamiljo03,2012,TEX,AL,ALWC,LF,1.0,13.0,25.0,1.0,1.0,1.0,1.0,1.0,,,
hammeja01,2012,BAL,AL,ALDS1,P,15.0,26.0,35.0,1.0,4.0,1.0,1.0,1.0,,,
hanigry01,2012,CIN,NL,NLDS2,C,43.0,50.0,112.0,38.0,1.0,1.0,1.0,1.0,21.0,,
hardyjj01,2012,BAL,AL,ALDS1,SS,58.0,63.0,150.0,12.0,37.0,26.0,39.0,1.0,,,
hardyjj01,2012,BAL,AL,ALWC,SS,1.0,13.0,28.0,3.0,19.0,1.0,24.0,1.0,,,
harpebr03,2012,WAS,NL,NLDS1,CF,58.0,63.0,132.0,15.0,1.0,1.0,1.0,1.0,,,
heisech01,2012,CIN,NL,NLDS2,LF,15.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,,,
heywaja01,2012,ATL,NL,NLWC,RF,1.0,13.0,28.0,4.0,1.0,1.0,1.0,1.0,,,
hollade01,2012,TEX,AL,ALWC,P,1.0,1.0,2.0,1.0,1.0,13.0,1.0,1.0,,,
hollima01,2012,SLN,NL,NLCS,LF,72.0,75.0,153.0,11.0,1.0,13.0,1.0,1.0,,,
hollima01,2012,SLN,NL,NLDS1,LF,58.0,63.0,123.0,11.0,4.0,1.0,9.0,1.0,,,
hollima01,2012,SLN,NL,NLWC,LF,1.0,13.0,24.0,4.0,1.0,1.0,1.0,1.0,,,
hoovejj01,2012,CIN,NL,NLDS2,P,15.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,,,
hugheph01,2012,NYA,AL,ALCS,P,1.0,13.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
hugheph01,2012,NYA,AL,ALDS1,P,1.0,13.0,21.0,1.0,4.0,1.0,1.0,1.0,,,
hunteto02,2012,BAL,AL,ALDS1,P,15.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
infanom01,2012,DET,AL,ALCS,2B,43.0,50.0,117.0,6.0,25.0,13.0,9.0,1.0,,,
infanom01,2012,DET,AL,ALDS2,2B,58.0,63.0,131.0,12.0,31.0,1.0,9.0,1.0,,,
infanom01,2012,DET,AL,WS,2B,43.0,50.0,103.0,3.0,31.0,1.0,9.0,1.0,,,
jacksau01,2012,DET,AL,ALCS,CF,43.0,50.0,117.0,17.0,1.0,1.0,1.0,1.0,,,
jacksau01,2012,DET,AL,ALDS2,CF,58.0,63.0,131.0,10.0,4.0,1.0,1.0,1.0,,,
jacksau01,2012,DET,AL,WS,CF,43.0,50.0,106.0,16.0,1.0,13.0,1.0,1.0,,,
jacksed01,2012,WAS,NL,NLDS1,P,15.0,13.0,19.0,1.0,4.0,1.0,1.0,1.0,,,
jayjo02,2012,SLN,NL,NLCS,CF,86.0,88.0,180.0,23.0,1.0,13.0,1.0,1.0,,,
jayjo02,2012,SLN,NL,NLDS1,CF,58.0,63.0,132.0,13.0,1.0,1.0,1.0,1.0,,,
jayjo02,2012,SLN,NL,NLWC,CF,1.0,13.0,28.0,1.0,1.0,1.0,1.0,1.0,,,
jeterde01,2012,NYA,AL,ALCS,SS,1.0,13.0,35.0,4.0,16.0,1.0,9.0,1.0,,,
jeterde01,2012,NYA,AL,ALDS1,SS,43.0,50.0,103.0,6.0,28.0,26.0,9.0,1.0,,,
johnsji04,2012,BAL,AL,ALDS1,P,43.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,,,
johnsji04,2012,BAL,AL,ALWC,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
jonesad01,2012,BAL,AL,ALDS1,CF,58.0,63.0,150.0,14.0,1.0,1.0,1.0,1.0,,,
jonesad01,2012,BAL,AL,ALWC,CF,1.0,13.0,28.0,3.0,1.0,1.0,1.0,1.0,,,
jonesch06,2012,ATL,NL,NLWC,3B,1.0,13.0,28.0,2.0,10.0,13.0,9.0,1.0,,,
kellydo01,2012,DET,AL,WS,LF,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
kellydo01,2012,DET,AL,WS,RF,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,
kellyjo05,2012,SLN,NL,NLCS,P,43.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,,,
kellyjo05,2012,SLN,NL,NLDS1,P,29.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,,,
kimbrcr01,2012,ATL,NL,NLWC,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
kinslia01,2012,TEX,AL,ALWC,2B,1.0,13.0,28.0,5.0,1.0,1.0,1.0,1.0,,,
kontoge01,2012,SFN,NL,NLCS,P,29.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
kontoge01,2012,SFN,NL,NLDS2,P,43.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,,,
kontoge01,2012,SFN,NL,WS,P,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,,
kottage01,2012,OAK,AL,ALDS2,C,15.0,13.0,28.0,12.0,10.0,1.0,1.0,1.0,1.0,,
kozmape01,2012,SLN,NL,NLCS,SS,86.0,88.0,180.0,9.0,76.0,26.0,24.0,1.0,,,
kozmape01,2012,SLN,NL,NLDS1,SS,58.0,63.0,132.0,10.0,25.0,13.0,9.0,1.0,,,
kozmape01,2012,SLN,NL,NLWC,SS,1.0,13.0,28.0,3.0,4.0,1.0,1.0,1.0,,,
kurodhi01,2012,NYA,AL,ALCS,P,1.0,13.0,24.0,1.0,4.0,1.0,1.0,1.0,,,
kurodhi01,2012,NYA,AL,ALDS1,P,1.0,13.0,26.0,1.0,10.0,1.0,1.0,1.0,,,
lairdge01,2012,DET,AL,ALCS,C,15.0,26.0,58.0,23.0,4.0,1.0,1.0,1.0,1.0,,
lairdge01,2012,DET,AL,ALDS2,C,15.0,26.0,49.0,16.0,4.0,1.0,1.0,1.0,1.0,,
lairdge01,2012,DET,AL,WS,C,15.0,26.0,55.0,22.0,4.0,1.0,9.0,1.0,1.0,,
larocad01,2012,WAS,NL,NLDS1,1B,58.0,63.0,132.0,43.0,7.0,13.0,39.0,1.0,,,
latosma01,2012,CIN,NL,NLDS2,P,15.0,13.0,26.0,2.0,4.0,1.0,1.0,1.0,,,
leakemi01,2012,CIN,NL,NLDS2,P,1.0,13.0,14.0,2.0,4.0,1.0,1.0,1.0,,,
lecursa01,2012,CIN,NL,NLDS2,P,29.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,,,
linceti01,2012,SFN,NL,NLCS,P,15.0,13.0,21.0,2.0,1.0,1.0,1.0,1.0,,,
linceti01,2012,SFN,NL,NLDS2,P,15.0,1.0,20.0,2.0,1.0,13.0,1.0,1.0,,,
linceti01,2012,SFN,NL,WS,P,15.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,,,
loganbo02,2012,NYA,AL,ALCS,P,29.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
loganbo02,2012,NYA,AL,ALDS1,P,15.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
lohseky01,2012,SLN,NL,NLCS,P,15.0,26.0,24.0,1.0,7.0,1.0,1.0,1.0,,,
lohseky01,2012,SLN,NL,NLDS1,P,1.0,13.0,22.0,1.0,4.0,1.0,1.0,1.0,,,
lohseky01,2012,SLN,NL,NLWC,P,1.0,13.0,18.0,2.0,7.0,1.0,1.0,1.0,,,
lopezja02,2012,SFN,NL,NLCS,P,29.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,,
lopezja02,2012,SFN,NL,NLDS2,P,15.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,
lowede01,2012,NYA,AL,ALCS,P,15.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,,,
lowede01,2012,NYA,AL,ALDS1,P,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,,
ludwiry01,2012,CIN,NL,NLDS2,LF,58.0,63.0,126.0,14.0,1.0,1.0,1.0,1.0,,,
lynnla01,2012,SLN,NL,NLCS,P,15.0,26.0,23.0,1.0,4.0,13.0,1.0,1.0,,,
lynnla01,2012,SLN,NL,NLDS1,P,29.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,,,
lynnla01,2012,SLN,NL,NLWC,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
machama01,2012,BAL,AL,ALDS1,3B,58.0,63.0,150.0,10.0,31.0,1.0,9.0,1.0,,,
machama01,2012,BAL,AL,ALWC,3B,1.0,13.0,28.0,1.0,1.0,1.0,1.0,1.0,,,
marshse01,2012,CIN,NL,NLDS2,P,29.0,1.0,13.0,2.0,4.0,1.0,1.0,1.0,,,
martiru01,2012,NYA,AL,ALCS,C,43.0,50.0,106.0,34.0,1.0,1.0,1.0,1.0,21.0,,
martiru01,2012,NYA,AL,ALDS1,C,58.0,63.0,153.0,47.0,13.0,1.0,1.0,1.0,1.0,,
matthry01,2012,WAS,NL,NLDS1,P,29.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
matusbr01,2012,BAL,AL,ALDS1,P,58.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,,,
matusbr01,2012,BAL,AL,ALWC,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
mclouna01,2012,BAL,AL,ALDS1,LF,58.0,63.0,150.0,15.0,4.0,1.0,9.0,1.0,,,
mclouna01,2012,BAL,AL,ALWC,LF,1.0,13.0,28.0,4.0,1.0,1.0,1.0,1.0,,,
medlekr01,2012,ATL,NL,NLWC,P,1.0,13.0,20.0,2.0,7.0,1.0,1.0,1.0,,,
mijarjo01,2012,SFN,NL,NLCS,P,29.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
mijarjo01,2012,SFN,NL,NLDS2,P,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
mijarjo01,2012,SFN,NL,WS,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
millesh01,2012,SLN,NL,NLCS,P,15.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,,,
milonto01,2012,OAK,AL,ALDS2,P,1.0,13.0,19.0,1.0,1.0,1.0,1.0,1.0,,,
molinya01,2012,SLN,NL,NLCS,C,86.0,88.0,180.0,56.0,10.0,1.0,1.0,1.0,1.0,,
molinya01,2012,SLN,NL,NLDS1,C,58.0,63.0,129.0,48.0,7.0,1.0,1.0,1.0,1.0,,
molinya01,2012,SLN,NL,NLWC,C,1.0,13.0,28.0,9.0,4.0,1.0,1.0,1.0,1.0,,
morsemi01,2012,WAS,NL,NLDS1,LF,58.0,63.0,132.0,5.0,4.0,13.0,1.0,1.0,,,
mossbr01,2012,OAK,AL,ALDS2,1B,58.0,63.0,131.0,41.0,10.0,1.0,39.0,1.0,,,
motagu01,2012,SFN,NL,NLCS,P,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
motagu01,2012,SFN,NL,NLDS2,P,15.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
motteja01,2012,SLN,NL,NLCS,P,29.0,1.0,13.0,3.0,4.0,1.0,1.0,1.0,,,
motteja01,2012,SLN,NL,NLDS1,P,15.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
motteja01,2012,SLN,NL,NLWC,P,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
mujiced01,2012,SLN,NL,NLCS,P,58.0,1.0,13.0,1.0,4.0,1.0,1.0,1.0,,,
mujiced01,2012,SLN,NL,NLDS1,P,29.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
mujiced01,2012,SLN,NL,NLWC,P,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
murphda07,2012,TEX,AL,ALWC,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
nadyxa01,2012,SFN,NL,NLDS2,LF,29.0,1.0,26.0,5.0,1.0,1.0,1.0,1.0,,,
napolmi01,2012,TEX,AL,ALWC,C,1.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,,
nathajo01,2012,TEX,AL,ALWC,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
navardi01,2012,CIN,NL,NLDS2,C,1.0,13.0,28.0,9.0,4.0,1.0,1.0,1.0,1.0,,
neshepa01,2012,OAK,AL,ALDS2,P,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
nixja01,2012,NYA,AL,ALCS,3B,1.0,1.0,7.0,1.0,7.0,1.0,1.0,1.0,,,
nixja01,2012,NYA,AL,ALCS,SS,15.0,13.0,30.0,1.0,19.0,1.0,1.0,1.0,,,
nixja01,2012,NYA,AL,ALDS1,SS,15.0,13.0,40.0,5.0,4.0,1.0,9.0,1.0,,,
norride01,2012,OAK,AL,ALDS2,C,58.0,50.0,105.0,30.0,10.0,1.0,9.0,1.0,1.0,,
nunezed02,2012,NYA,AL,ALCS,SS,15.0,26.0,49.0,2.0,13.0,13.0,1.0,1.0,,,
nunezed02,2012,NYA,AL,ALDS1,SS,1.0,1.0,13.0,1.0,4.0,1.0,1.0,1.0,,,
odayda01,2012,BAL,AL,ALDS1,P,43.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,,,
odayda01,2012,BAL,AL,ALWC,P,1.0,1.0,7.0,2.0,4.0,13.0,1.0,1.0,,,
oflaher01,2012,ATL,NL,NLWC,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
paganan01,2012,SFN,NL,NLCS,CF,86.0,88.0,183.0,18.0,1.0,1.0,1.0,1.0,,,
paganan01,2012,SFN,NL,NLDS2,CF,58.0,63.0,138.0,14.0,1.0,1.0,1.0,1.0,,,
paganan01,2012,SFN,NL,WS,CF,43.0,50.0,112.0,9.0,1.0,1.0,1.0,1.0,,,
parkeja02,2012,OAK,AL,ALDS2,P,15.0,26.0,39.0,1.0,1.0,13.0,1.0,1.0,,,
pattotr01,2012,BAL,AL,ALDS1,P,29.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
pencehu01,2012,SFN,NL,NLCS,RF,86.0,88.0,183.0,16.0,1.0,1.0,1.0,1.0,,,
pencehu01,2012,SFN,NL,NLDS2,RF,58.0,63.0,138.0,17.0,1.0,1.0,1.0,1.0,,,
pencehu01,2012,SFN,NL,WS,RF,43.0,50.0,112.0,10.0,1.0,1.0,1.0,1.0,,,
pennicl01,2012,OAK,AL,ALDS2,2B,58.0,63.0,131.0,13.0,31.0,1.0,31.0,1.0,,,
peraljh01,2012,DET,AL,ALCS,SS,43.0,50.0,117.0,6.0,34.0,1.0,9.0,1.0,,,
peraljh01,2012,DET,AL,ALDS2,SS,58.0,63.0,128.0,13.0,22.0,1.0,16.0,1.0,,,
peraljh01,2012,DET,AL,WS,SS,43.0,50.0,106.0,5.0,31.0,1.0,24.0,1.0,,,
pettian01,2012,NYA,AL,ALCS,P,1.0,13.0,21.0,1.0,1.0,1.0,1.0,1.0,,,
pettian01,2012,NYA,AL,ALDS1,P,1.0,13.0,22.0,1.0,4.0,1.0,9.0,1.0,,,
phelpda01,2012,NYA,AL,ALCS,P,15.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,,,
phelpda01,2012,NYA,AL,ALDS1,P,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
phillbr01,2012,CIN,NL,NLDS2,2B,58.0,63.0,138.0,10.0,43.0,1.0,9.0,1.0,,,
porceri01,2012,DET,AL,ALDS2,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
porceri01,2012,DET,AL,WS,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
poseybu01,2012,SFN,NL,NLCS,1B,1.0,13.0,25.0,8.0,1.0,1.0,1.0,1.0,,,
poseybu01,2012,SFN,NL,NLCS,C,72.0,75.0,159.0,48.0,1.0,1.0,1.0,1.0,1.0,,
poseybu01,2012,SFN,NL,NLDS2,1B,1.0,13.0,25.0,2.0,4.0,1.0,1.0,1.0,,,
poseybu01,2012,SFN,NL,NLDS2,C,43.0,50.0,112.0,35.0,7.0,1.0,9.0,1.0,21.0,,
poseybu01,2012,SFN,NL,WS,C,43.0,50.0,112.0,42.0,4.0,1.0,9.0,1.0,1.0,,
pradoma01,2012,ATL,NL,NLWC,LF,1.0,13.0,28.0,2.0,1.0,1.0,1.0,1.0,,,
rapadcl01,2012,NYA,AL,ALCS,P,43.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
rapadcl01,2012,NYA,AL,ALDS1,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
reddijo01,2012,OAK,AL,ALDS2,RF,58.0,63.0,131.0,13.0,1.0,1.0,1.0,1.0,,,
reynoma01,2012,BAL,AL,ALDS1,1B,58.0,63.0,150.0,51.0,22.0,13.0,39.0,1.0,,,
reynoma01,2012,BAL,AL,ALWC,1B,1.0,13.0,28.0,12.0,4.0,13.0,24.0,1.0,,,
roberda08,2012,NYA,AL,ALCS,P,15.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
roberda08,2012,NYA,AL,ALDS1,P,43.0,1.0,14.0,3.0,4.0,1.0,1.0,1.0,,,
robinsh01,2012,SLN,NL,NLCS,RF,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
robinsh01,2012,SLN,NL,NLDS1,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
