,playerID,yearID,teamID,lgID,inseason,G,W,L,rank,plyrMgr
754,stovage01,1913,SLA,AL,1.0,135.0,51.0,84.0,64.0,Y
755,austiji01,1913,SLA,AL,13.0,8.0,3.0,7.0,64.0,Y
756,rickebr01,1913,SLA,AL,26.0,12.0,6.0,7.0,64.0,N
757,griffcl01,1913,WS1,AL,1.0,155.0,90.0,64.0,10.0,Y
758,dahlebi01,1913,BRO,NL,1.0,152.0,65.0,84.0,46.0,N
759,stallge01,1913,BSN,NL,1.0,154.0,69.0,82.0,37.0,N
760,eversjo01,1913,CHN,NL,1.0,155.0,88.0,65.0,19.0,Y
761,tinkejo01,1913,CIN,NL,1.0,156.0,64.0,89.0,55.0,Y
762,mcgrajo01,1913,NY1,NL,1.0,156.0,101.0,52.0,1.0,N
763,dooinre01,1913,PHI,NL,1.0,159.0,88.0,63.0,10.0,Y
764,clarkfr01,1913,PIT,NL,1.0,155.0,78.0,71.0,28.0,Y
765,huggimi01,1913,SLN,NL,1.0,153.0,52.0,99.0,64.0,Y
766,carribi02,1914,BOS,AL,1.0,159.0,91.0,62.0,10.0,Y
767,callani01,1914,CHA,AL,1.0,157.0,70.0,84.0,55.0,N
768,birmijo01,1914,CLE,AL,1.0,157.0,52.0,102.0,64.0,Y
769,jennihu01,1914,DET,AL,1.0,157.0,80.0,73.0,28.0,N
770,chancfr01,1914,NYA,AL,1.0,137.0,60.0,74.0,46.0,Y
771,peckiro01,1914,NYA,AL,13.0,20.0,11.0,11.0,46.0,Y
772,mackco01,1914,PHA,AL,1.0,158.0,99.0,54.0,1.0,N
773,rickebr01,1914,SLA,AL,1.0,159.0,71.0,82.0,37.0,Y
774,griffcl01,1914,WS1,AL,1.0,158.0,81.0,73.0,19.0,Y
775,knabeot01,1914,BLF,FL,1.0,160.0,84.0,70.0,19.0,Y
776,bradlbi01,1914,BRF,FL,1.0,157.0,77.0,77.0,37.0,Y
777,schlala01,1914,BUF,FL,1.0,156.0,80.0,71.0,28.0,Y
778,tinkejo01,1914,CHF,FL,1.0,158.0,87.0,67.0,10.0,Y
779,phillbi02,1914,IND,FL,1.0,157.0,88.0,65.0,1.0,N
780,stovage01,1914,KCF,FL,1.0,154.0,67.0,84.0,46.0,Y
781,gessldo01,1914,PTF,FL,1.0,11.0,4.0,9.0,55.0,N
782,oakesre01,1914,PTF,FL,13.0,143.0,61.0,78.0,55.0,Y
783,brownmo01,1914,SLF,FL,1.0,114.0,51.0,63.0,64.0,Y
784,jonesfi01,1914,SLF,FL,13.0,40.0,13.0,27.0,64.0,Y
785,robinwi01,1914,BRO,NL,1.0,154.0,75.0,79.0,37.0,N
786,stallge01,1914,BSN,NL,1.0,158.0,94.0,60.0,1.0,N
787,odayha01,1914,CHN,NL,1.0,156.0,78.0,76.0,28.0,N
788,herzobu01,1914,CIN,NL,1.0,157.0,60.0,94.0,64.0,Y
789,mcgrajo01,1914,NY1,NL,1.0,156.0,84.0,70.0,10.0,N
790,dooinre01,1914,PHI,NL,1.0,154.0,74.0,80.0,46.0,Y
791,clarkfr01,1914,PIT,NL,1.0,158.0,69.0,85.0,55.0,Y
792,huggimi01,1914,SLN,NL,1.0,157.0,81.0,72.0,19.0,Y
793,carribi02,1915,BOS,AL,1.0,155.0,101.0,51.0,1.0,Y
794,rowlapa99,1915,CHA,AL,1.0,156.0,93.0,61.0,19.0,N
795,birmijo01,1915,CLE,AL,1.0,28.0,13.0,17.0,55.0,N
796,fohlle01,1915,CLE,AL,13.0,127.0,46.0,79.0,55.0,N
797,jennihu01,1915,DET,AL,1.0,156.0,100.0,55.0,10.0,N
798,donovbi01,1915,NYA,AL,1.0,154.0,69.0,83.0,37.0,Y
799,mackco01,1915,PHA,AL,1.0,154.0,44.0,109.0,64.0,N
800,rickebr01,1915,SLA,AL,1.0,159.0,63.0,91.0,46.0,N
801,griffcl01,1915,WS1,AL,1.0,155.0,85.0,68.0,28.0,N
802,knabeot01,1915,BLF,FL,1.0,155.0,48.0,107.0,64.0,Y
803,mageele01,1915,BRF,FL,1.0,118.0,54.0,64.0,55.0,Y
804,ganzejo01,1915,BRF,FL,13.0,35.0,18.0,19.0,55.0,N
805,schlala01,1915,BUF,FL,1.0,41.0,14.0,29.0,46.0,N
806,blairwa01,1915,BUF,FL,13.0,2.0,2.0,2.0,46.0,Y
807,lordha01,1915,BUF,FL,26.0,110.0,60.0,50.0,46.0,Y
808,tinkejo01,1915,CHF,FL,1.0,156.0,86.0,66.0,1.0,Y
809,stovage01,1915,KCF,FL,1.0,153.0,81.0,72.0,28.0,Y
810,phillbi02,1915,NEW,FL,1.0,53.0,27.0,28.0,37.0,N
811,mckecbi01,1915,NEW,FL,13.0,102.0,55.0,46.0,37.0,Y
812,oakesre01,1915,PTF,FL,1.0,156.0,86.0,67.0,19.0,Y
813,jonesfi01,1915,SLF,FL,1.0,159.0,87.0,67.0,10.0,Y
814,robinwi01,1915,BRO,NL,1.0,154.0,80.0,72.0,19.0,N
815,stallge01,1915,BSN,NL,1.0,157.0,83.0,69.0,10.0,N
816,bresnro01,1915,CHN,NL,1.0,157.0,73.0,80.0,28.0,Y
817,herzobu01,1915,CIN,NL,1.0,160.0,71.0,83.0,55.0,Y
818,mcgrajo01,1915,NY1,NL,1.0,155.0,69.0,83.0,64.0,N
819,moranpa01,1915,PHI,NL,1.0,153.0,90.0,62.0,1.0,N
820,clarkfr01,1915,PIT,NL,1.0,157.0,73.0,81.0,37.0,Y
821,huggimi01,1915,SLN,NL,1.0,157.0,72.0,81.0,46.0,Y
822,carribi02,1916,BOS,AL,1.0,156.0,91.0,63.0,1.0,Y
823,rowlapa99,1916,CHA,AL,1.0,155.0,89.0,65.0,10.0,N
824,fohlle01,1916,CLE,AL,1.0,157.0,77.0,77.0,46.0,N
825,jennihu01,1916,DET,AL,1.0,155.0,87.0,67.0,19.0,N
826,donovbi01,1916,NYA,AL,1.0,156.0,80.0,74.0,28.0,Y
827,mackco01,1916,PHA,AL,1.0,154.0,37.0,117.0,64.0,N
828,jonesfi01,1916,SLA,AL,1.0,158.0,79.0,75.0,37.0,N
829,griffcl01,1916,WS1,AL,1.0,159.0,76.0,77.0,55.0,N
830,robinwi01,1916,BRO,NL,1.0,156.0,94.0,60.0,1.0,N
831,stallge01,1916,BSN,NL,1.0,158.0,89.0,63.0,19.0,N
832,tinkejo01,1916,CHN,NL,1.0,156.0,67.0,86.0,37.0,Y
833,herzobu01,1916,CIN,NL,1.0,84.0,35.0,50.0,55.0,Y
834,wingoiv01,1916,CIN,NL,13.0,2.0,2.0,2.0,55.0,Y
835,mathech01,1916,CIN,NL,26.0,69.0,26.0,44.0,55.0,Y
836,mcgrajo01,1916,NY1,NL,1.0,155.0,86.0,66.0,28.0,N
837,moranpa01,1916,PHI,NL,1.0,154.0,91.0,62.0,10.0,N
838,callani01,1916,PIT,NL,1.0,157.0,65.0,89.0,46.0,N
839,huggimi01,1916,SLN,NL,1.0,153.0,60.0,93.0,55.0,Y
840,barryja01,1917,BOS,AL,1.0,157.0,90.0,62.0,10.0,Y
841,rowlapa99,1917,CHA,AL,1.0,156.0,100.0,55.0,1.0,N
842,fohlle01,1917,CLE,AL,1.0,156.0,88.0,66.0,19.0,N
843,jennihu01,1917,DET,AL,1.0,155.0,78.0,75.0,28.0,N
844,donovbi01,1917,NYA,AL,1.0,155.0,71.0,82.0,46.0,N
845,mackco01,1917,PHA,AL,1.0,154.0,56.0,98.0,64.0,N
846,jonesfi01,1917,SLA,AL,1.0,155.0,58.0,97.0,55.0,N
847,griffcl01,1917,WS1,AL,1.0,158.0,74.0,79.0,37.0,N
848,robinwi01,1917,BRO,NL,1.0,156.0,70.0,81.0,55.0,N
849,stallge01,1917,BSN,NL,1.0,158.0,72.0,81.0,46.0,N
850,mitchfr01,1917,CHN,NL,1.0,157.0,74.0,80.0,37.0,N
851,mathech01,1917,CIN,NL,1.0,157.0,78.0,76.0,28.0,N
852,mcgrajo01,1917,NY1,NL,1.0,158.0,98.0,57.0,1.0,N
853,moranpa01,1917,PHI,NL,1.0,155.0,87.0,65.0,10.0,N
854,callani01,1917,PIT,NL,1.0,61.0,21.0,41.0,64.0,N
855,wagneho01,1917,PIT,NL,13.0,5.0,2.0,5.0,64.0,Y
856,bezdehu99,1917,PIT,NL,26.0,91.0,31.0,60.0,64.0,N
857,huggimi01,1917,SLN,NL,1.0,154.0,82.0,70.0,19.0,N
858,barroed99,1918,BOS,AL,1.0,126.0,75.0,52.0,1.0,N
859,rowlapa99,1918,CHA,AL,1.0,124.0,58.0,67.0,46.0,N
860,fohlle01,1918,CLE,AL,1.0,129.0,73.0,55.0,10.0,N
861,jennihu01,1918,DET,AL,1.0,128.0,56.0,71.0,55.0,Y
862,huggimi01,1918,NYA,AL,1.0,126.0,60.0,63.0,28.0,N
